,GSM107412,GSM107413,GSM107414,GSM107415,GSM107416,GSM107417,GSM107418,GSM107419,GSM107420,GSM107421,GSM107422,GSM107423,GSM107424,GSM107425,GSM107426,GSM107427,GSM107428,GSM107429,GSM107430,GSM107431,GSM107432,GSM107433,GSM107434,GSM107435
Loc100362830,8802.55,9284.9,8796.2,10026.8,7347.45,10043.8,10929.25,10719.75,7644,9139.25,6682.45,10340.8,10230.45,10600.6,11897.25,12022.65,7885.5,8354.45,7199.2,7714.3,12022,12535.55,12616.25,10963.7
Loc100362856,1068.8,1310.82,1233.18,1248.8,1043.04,760.12,830.9,960.24,2159.56,1603,1673.4,1846.92,1821.42,1569.98,1479.34,1223.94,1467.62,2388.8,1849.84,2122.66,1243.66,1665.08,1619.22,1385.86
Loc100362895,7638.25,9363.55,8564.5,7400.6,6969.45,7168.75,6849.9,7799.65,10115.75,8630.95,13960.3,12767.5,8150.55,13825.05,14637.85,8252.25,14703,13089.25,15913.5,14017.75,6132.9,8156.15,11860.2,9026.9
Loc100362957,8862,8259.4,8364.8,9012.8,8016.8,9148.3,15123.2,8959,8050.8,10565.4,10596,10945.9,11635.7,12245.7,11594,11820.1,9335.3,8272.5,7858.2,8533,10944.1,11902.3,10013.3,13041.9
Loc100363177,5967.95,5780.1,5727.9,5567.9,5672.2,6470.75,6244.05,9191.9,5373.3,6608.35,4089.5,5955.85,7079.75,7716.8,5397.75,5842.8,6617.35,6160.45,6822.65,7114.35,9041.85,7359.55,10031.7,7293.1
Loc100363268,8878.2,9096.4,8216.1,8403.6,7495.3,6034.1,8218.5,6773.8,10098.8,11520.7,12090.5,12338,9608,11097.8,8161.2,11454.4,10840.1,11093.9,9784.7,11226.6,7441.2,8961,7841.4,9767.4
Loc100363271,35347.5,36292.1,35078.5,34109.7,32372.8,31869.6,32774.4,31428.5,37641.9,38609.9,27116.5,39075.9,38010.2,46658.5,35202.1,44720.6,34930.5,41566.6,34515.9,40156.3,49408.1,41146.8,44653.5,45074
Loc100363335,7905.5,8112.05,7947.6,7224.75,7310.2,8771.1,7802.05,7531.35,7589.55,7095.8,8268.85,8187.3,7798.7,8356.6,7305.9,7040.1,5594.7,6347.75,6442.75,5899,5899.45,6716.85,6466.35,5977.4
Loc100363344,82.2,83.6,95.5,5.8,143.3,4.8,8.7,12.4,16.9,43.2,20.5,74.9,12.5,119.8,83.9,94.6,41.1,148.3,56.3,135.4,129.6,71.2,137.9,141.9
Loc100363361,443.1,341,378.2,370.6,386.2,411.8,336.1,350.9,322.3,321.6,225.1,284.9,458,238.8,232.4,339.8,295.6,289.6,256,354,513,363.8,488.1,403.5
Loc100363434,48985.2,49329.3,48657.55,47330.7,50156.6,47654.1,53670.5,45264.6,55029.75,51800.1,65454.9,53628.7,51926.55,61426.45,84772.35,59527.25,53275.65,64702.9,47066.35,55435.25,61905.4,55692.9,54750.35,65361.6
Loc100363469,21153.4,19739.2,16500.7,19432.3,19567.4,24228.5,25213.9,20643.4,24777.7,26276.5,26858.1,23901.2,31592.6,40719.8,35716.6,34077.1,23829,25430.8,22065.8,25143.3,32336.5,38362.3,39162.7,36668.7
Loc100363494,35230.7,38544.1,30852.4,32690,36027.8,33778.1,40357.9,35208.8,51538.3,37569.8,43114.6,46417.5,38864.8,58440,54158.4,38042.9,41333.8,48162.2,39568.5,46128.7,43121.8,38220.9,40804.5,41817
Loc100363500,446.7,390.6,343.5,438.3,455.1,340.1,261,381.7,485.4,325,294.4,321.4,271.3,204.3,312.8,367.2,285.9,261.6,300.8,307.4,300.4,300.5,546.5,379.2
Loc100363502,15014.9333333333,14418.1333333333,17931.0666666667,17747.8666666667,14522.4333333333,12247.3666666667,15980.5,15725.2666666667,19982.6,17546.7333333333,27628.4333333333,18165.5666666667,12734.4,13887.9333333333,19524.2666666667,16420.6333333333,17389.7,14904.9,13409.9,13820.4,11682.9333333333,13919.4333333333,10405.7333333333,15520.3666666667
Loc100363537,9922.6,11656.8,11655.9,13166.4,7973.3,11750.1,14181.1,12477.9,11230.7,10596.4,9624.7,9816.4,9647.3,15063,12506.4,9347.7,12465.9,12343.9,11045.8,13126.3,18680.9,18097.5,15519.4,15693.4
Loc100363716,4961.75,3599.3,4154,4399.8,4895.05,4840.75,5510.35,5214.75,4495.65,4922,4311.8,4263.55,4751.05,4617.45,4649.05,4928.45,5377.1,5703.7,5261.05,5454.7,6219.2,6040.55,4608.55,5117.45
Loc100363782,3431.2,3657.15,2487.8,2667.2,2713.75,2559.6,2521,3298.35,2083.45,1914.6,1899.5,1205.15,1519.9,1706.4,1484.15,2468.65,645.35,591.3,558.9,493.5,559.05,405.9,432.65,551.75
Loc100363831,48.2,256.6,58.4,39.7,63.4,199.2,83.2,29.7,181.6,32.8,64.8,54.7,232,129,216.9,38.7,128.8,210.8,83.3,54.3,109.5,53.1,125.2,46.2
Loc100363869,22757.7,25030.1,21594,23347.2,20405.6,25977.9,26032.6,23495.2,27763.1,24225.5,29138.3,26490.1,26249.2,30744.1,34795.2,24512.1,23656.9,26139.7,21360,25312.8,36161.8,30529.1,32643.1,28179.9
Loc100364138,5967.95,5780.1,5727.9,5567.9,5672.2,6470.75,6244.05,9191.9,5373.3,6608.35,4089.5,5955.85,7079.75,7716.8,5397.75,5842.8,6617.35,6160.45,6822.65,7114.35,9041.85,7359.55,10031.7,7293.1
Loc100364191,9138.1,9690.5,8738.1,10367,7903.4,12977.1,11692.2,10495.2,7345.5,10781.2,14241.5,10900.1,12335.5,11456.6,15830.2,11280.6,10298.8,10321.4,8727.9,8798,14263.3,12860.8,12516,11476.3
Loc100364260,48985.2,49329.3,48657.55,47330.7,50156.6,47654.1,53670.5,45264.6,55029.75,51800.1,65454.9,53628.7,51926.55,61426.45,84772.35,59527.25,53275.65,64702.9,47066.35,55435.25,61905.4,55692.9,54750.35,65361.6
Loc100364265,2578.7,2634.2,2728.9,3032.1,3061.3,4794.7,3383.4,2725.7,3651.1,1075.2,7285.9,2972.3,3867.4,3355.3,7428.5,3198.3,628.1,968.3,405.6,582,884.2,815.9,1284.8,1368.6
Loc100364335,8570.45,7047.9,6506.1,8719.9,5765.95,8033.35,10104.45,9776.85,11593.9,9972.65,9029.5,6941.8,9061.4,8025.6,8603.7,7304.5,10912.95,9859.85,9389.65,9380,8046.15,9831.75,7100,8412.75
Loc100364427,14163.1,12808.6,13379.9,14717,15044.7,15788.2,17837.2,15572.7,10336,15241,12661.4,13411.9,16107.6,17021.9,20886,19071.9,12873.4,12521.1,11912.3,12387.9,18633.7,19938.1,20987.4,20073.9
Loc100364435,5618.2,7681.8,4396.7,7181.4,4993.2,5433.5,10044.7,5028.4,6102.8,9084,5292,6608.8,5961,7617.5,4144.6,5637.3,6618.6,7297.5,7295.5,7944.8,6231.9,5830.2,5855.3,5956.2
Loc100364457,21868.95,23638.8,20309.3,23586.25,22161.5,27352.25,25108.35,23107.2,29783.95,24833.85,27669.75,26535.35,28030.8,32747.85,35747.5,24738.4,23781.3,25880.3,21424.9,23727.85,32852.05,31055.9,29028.45,29078.75
Loc100364500,1210.55,888.65,1293.85,1268.8,1617.4,1330.1,1174.65,1333.55,335,1171.3,585.8,927.45,1795.65,663.5,550.9,904.7,1083.9,1050.7,1220.45,822,758.35,986.25,842.15,928.45
Loc100364509,19151.2,20278.6,19333.5,18966.6,20154.5,23034.8,21032.6,22858.5,22322.1,20013.8,16517.2,21283.7,23953.3,27090.4,27481.5,22682.8,18511.1,20581.4,18473.8,19708.1,30709.9,28737,27434.1,25327.5
Loc100364645,12321,12440.6,12070.3,13499.4,10344.3,15344.2,15005.4,16101.3,8437.3,13460.5,19849.8,14425.9,15690.7,9706.8,24029.7,11894.2,14572.5,13867,13118.7,13332.7,14579.6,15611.3,14811,13376.8
Loc100364739,13775.025,18253.1,14144.625,14867.025,13367.4,13139.5,14950.425,12890.475,15775.125,15399.6,13772.975,17442.75,16249,15406.9,16990.7,18002.5,13156.725,13409.25,14192.175,15465.375,14161.75,15696.85,12053.4,15105.5
Loc100364827,6053.4,5714.7,5108.9,6459,5473.5,8893.8,8672.8,6918.8,7686.1,6475.3,6984.9,6186.5,8913.3,7715,9795.9,6454.1,6275.4,6250.7,5198.6,5836.8,8632.3,10499.9,9844,9374
Loc100364835,24.5,82.3,154.5,20.7,171.2,35.7,28.6,32.3,149.2,24.5,33.4,41.2,36.1,99.4,15.9,24.2,25.5,49.9,44.2,35.1,81,37.4,199.8,48.6
Loc100364956,3039.56666666667,2158.93333333333,2823.56666666667,2512.46666666667,3393.7,2271.83333333333,2562.6,2512.83333333333,2020.23333333333,1914.6,2201.56666666667,2140,3213.86666666667,2114.23333333333,1763,2305.56666666667,2819.96666666667,2840.26666666667,3136.83333333333,2892.63333333333,2317.3,2316.8,2618.53333333333,2239.5
Loc100365010,8862,8259.4,8364.8,9012.8,8016.8,9148.3,15123.2,8959,8050.8,10565.4,10596,10945.9,11635.7,12245.7,11594,11820.1,9335.3,8272.5,7858.2,8533,10944.1,11902.3,10013.3,13041.9
Loc100365043,24.5,82.3,154.5,20.7,171.2,35.7,28.6,32.3,149.2,24.5,33.4,41.2,36.1,99.4,15.9,24.2,25.5,49.9,44.2,35.1,81,37.4,199.8,48.6
Loc100365047,19177.9666666667,15060.8,17196.3166666667,16958.25,24954.5333333333,25804.8333333333,20566.1333333333,22920.6166666667,12730.7333333333,15368.6166666667,15274.6,18297.1833333333,23118.8,18058.15,28921.2333333333,22855.8833333333,11105.4333333333,11812.5666666667,10963.2,10192.45,18957.0666666667,19761.5333333333,16602.45,20135.8666666667
Loc100365112,164.3,206.4,127.6,57.9,304.2,15.6,110.2,26.6,214.3,184,169,251.3,196.2,98.9,272.7,175,224.2,157.1,244.8,135.8,201.9,54.2,364,53.1
Loc100365214,12453,10784.4,12169.4,16490.8,10452.9,17755.2,19701.4,17940.6,13291,14976.1,15808.5,16511.7,17928,17332.4,20730.6,15682.4,13553.9,13941.6,12610,13713.1,19745,19131.2,14456.1,16302.9
Loc100365287,8862,8259.4,8364.8,9012.8,8016.8,9148.3,15123.2,8959,8050.8,10565.4,10596,10945.9,11635.7,12245.7,11594,11820.1,9335.3,8272.5,7858.2,8533,10944.1,11902.3,10013.3,13041.9
Loc100365502,11.65,32.85,24.2,16.35,66.6,15.2,26.1,18.25,21.9,18.65,78,35.9,13.6,16.15,37.05,40.25,27.75,34.2,29,29.45,29.85,48,42.1,46
Loc100365570,10180.9,10934.5,11319.8,11988.7,9338.7,11370.8,13173.3,11933.1,10408.3,11762.6,8168.1,10984.2,10995.7,13238.2,14154,10652.4,11288.6,11181.2,10514,11653,15957.7,16093,14067.6,13541.5
Loc100365794,9991.25,9047.45,10870.85,11857.85,10231.4,13826.25,13403.05,12642.75,12650.1,11800.95,13344.45,11659.25,14112.75,14228.65,16418.35,12299.35,10746.9,10365.9,8954.4,9748.3,14020.65,15373.85,13726.75,14256.5
Loc100365810,16343.2,18177.4,18045.7,19891.4,14768.6,24443,21104.3,20773.8,14632.9,18042.5,18605.4,21636.7,21510.6,18181,29924.3,19929.6,16301.6,17305.9,15387,16777.7,24609.8,22170.1,20211.2,19552.3
Loc100365822,1531.2,1538,1924,2295.6,1532.8,1758.7,2923.6,2778.1,1574.3,1710.9,3722.3,2533.5,1897,1447.8,2187,2302.6,1840.7,1579.3,2056.1,1094.9,1487.6,1505.5,1215.1,1808.4
Loc100365958,105.75,117.95,89.25,134.95,115.45,157.55,103.75,108.25,227.35,124.4,206.75,169.55,177.35,228.65,182.9,156.65,108.05,116.8,230.15,248.5,174.1,191.65,178.35,268.5
Loc100909412,11.65,32.85,24.2,16.35,66.6,15.2,26.1,18.25,21.9,18.65,78,35.9,13.6,16.15,37.05,40.25,27.75,34.2,29,29.45,29.85,48,42.1,46
Loc100909417,8862,8259.4,8364.8,9012.8,8016.8,9148.3,15123.2,8959,8050.8,10565.4,10596,10945.9,11635.7,12245.7,11594,11820.1,9335.3,8272.5,7858.2,8533,10944.1,11902.3,10013.3,13041.9
Loc100909419,48985.2,49329.3,48657.55,47330.7,50156.6,47654.1,53670.5,45264.6,55029.75,51800.1,65454.9,53628.7,51926.55,61426.45,84772.35,59527.25,53275.65,64702.9,47066.35,55435.25,61905.4,55692.9,54750.35,65361.6
Loc100909439,10990.1,10715.1,11234.6,12587.9,7583.9,12221.9,11361.8,11947.8,7980.5,9700.1,5454.6,6925.3,6983.6,4890.4,5014.9,7628.4,12403.4,11283.4,10138.2,11645.3,16055.3,15364.2,11758.5,11817
Loc100909441,4970.15,8135.4,5553.85,6874.15,6085.1,6139.25,5929.7,4719.35,7134.8,6564.5,4587.3,5992.3,6300.75,6579.05,4823.35,5702.7,5967.3,6034.8,6387.6,6696.25,9622.35,8468,10491.85,7023.6
Loc100909493,205.4,664.1,248.5,315.4,392.8,511.5,236.6,189.2,1224,316.4,820.3,566.1,469.2,960.5,450.2,565.6,573.8,503.6,599.3,536,484.3,608.9,874.8,627.2
Loc100909524,60.8,50.2,24.3,24.7,42.6,72.3,34.1,26.9,32.9,64.1,74,41.3,73.2,33.9,94.9,10.9,40.7,80.1,26.8,25.5,6.8,21,82.6,39.2
Loc100909534,2680,2859.3,3180.9,2742.5,3867.9,2712.1,2288.4,2155.5,3975.1,3140.7,3622.1,5640.3,3978.5,3344.2,4257.2,2883.7,4256.4,3999.3,4373.9,4213.8,3784.3,3872.3,3585.7,4326
Loc100909578,21.5,22.3,27.3,16.7,94.8,16.7,31.2,16,26.6,12.8,17.2,20.1,23.4,15.8,28.9,22.7,43.2,35.5,42.9,32.8,39,65.8,113.8,38.5
Loc100909581,2646.6,2439.6,2688,4698.1,2175.5,3555.6,5140.2,3217.7,3305.3,3834.7,3091.9,2220.8,2711.2,2618,3207.5,2863.9,2397,2975,1478.2,1697.6,1988,2130.1,2748.3,2558.4
Loc100909586,293.7,312.95,283.95,310.4,318.85,426.65,372.4,250.5,231.4,225.85,240.7,228.15,324.6,267.05,184.25,288.2,410.05,335.65,193.95,406.45,340.75,301.85,379.5,340.4
Loc100909593,510.2,559.6,592,466.1,741.75,458.1,553.65,484.1,561.6,684,520.65,630.3,554.15,583.75,558.05,562.6,596.5,717.2,836.95,791.5,579.1,377.05,754.2,552.1
Loc100909595,537.9,534,598.8,498.1,742.1,494.9,260.8,540.7,694.7,442.1,557.1,767.9,576.4,783.4,578.2,591.1,498.7,698,641,570.4,592.6,648.2,804,640.3
Loc100909610,6053.4,5714.7,5108.9,6459,5473.5,8893.8,8672.8,6918.8,7686.1,6475.3,6984.9,6186.5,8913.3,7715,9795.9,6454.1,6275.4,6250.7,5198.6,5836.8,8632.3,10499.9,9844,9374
Loc100909612,110.6,66.6,31.15,86.65,164.15,45.75,80.35,34.1,123.05,103.9,186.4,124.8,36.8,43.45,94.2,81.65,78.55,81.15,102,207.7,61.8,57.9,90.35,55.75
Loc100909630,802.633333333333,720.1,949.466666666667,596.8,693.9,908.166666666667,817.6,731.766666666667,1146,881.6,651.7,691.466666666667,568.766666666667,866.7,489.9,663.866666666667,1019.83333333333,817.833333333333,1213.1,857.133333333333,520.566666666667,407.933333333333,449.833333333333,580.233333333333
Loc100909648,513.8,547.8,859.1,602.8,1026.2,716.5,525.6,643.7,967.9,735.8,962.6,927.9,842.2,957.2,818.1,826.9,988.5,1058.3,1052.3,1137.4,847.2,822,1149.5,968.3
Loc100909655,205.8,358.6,443.6,152.3,387.2,167.1,134.3,158.5,127.9,209,193.4,394.2,327.5,142.5,203.3,304.1,338.6,188.8,409.3,345.9,267,298.9,453.6,343
Loc100909679,330.4,353.3,454.6,268.4,404.2,246.5,297.2,268.3,406.9,462.8,257.5,267.7,330,148.8,278.1,374.5,528.6,427.8,534.2,478.4,430.1,344.8,414.5,216.6
Loc100909712,1293,1047.95,1456.7,1139.5,1938.6,1307.4,1657.1,1472,1311.05,1366,2344.35,2549,1255,1971.7,2109.85,1726.55,1257.3,1147.9,1330.8,1128.65,825.15,1255.45,1532.55,1791
Loc100909743,25729.4,22948.8,27756.4,26910,28800.6,27761.1,27761.2,26376.8,22809.7,25908.6,26331.8,28790.2,29533.3,29385.1,28817.2,33163.3,25375.8,25795.2,22739.7,25047.1,29086.3,34954.1,30022.7,33370.3
Loc100909752,2112.4,2301.7,2683,3049.7,1908,1897.1,2766.8,2647.3,2512.6,2577.1,2429.4,2940.3,1903.4,1591.4,1478.4,1438.6,1899.7,1900.4,2043.1,2175.7,438.6,393,611,351.1
Loc100909799,18000.9,19432,17774.6,17790.8,15437.2,19560.7,13438.6,15967.5,22315.6,18812.8,25930.1,23192.4,18994.1,22275.3,20378.5,16859,15746.3,18232.1,14234.5,14906.5,14355.2,13595.9,16706.4,13788.2
Loc100909821,5618.2,7681.8,4396.7,7181.4,4993.2,5433.5,10044.7,5028.4,6102.8,9084,5292,6608.8,5961,7617.5,4144.6,5637.3,6618.6,7297.5,7295.5,7944.8,6231.9,5830.2,5855.3,5956.2
Loc100909878,9138.1,9690.5,8738.1,10367,7903.4,12977.1,11692.2,10495.2,7345.5,10781.2,14241.5,10900.1,12335.5,11456.6,15830.2,11280.6,10298.8,10321.4,8727.9,8798,14263.3,12860.8,12516,11476.3
Loc100909885,36.6,77.9,9.8,68.1,92.7,28.9,6.8,25.6,71.8,49.5,76,25.8,46.1,41.8,11.3,45.1,62.2,127.3,89.2,59.4,140,70.3,21.7,13.5
Loc100909929,2.7,5.3,4,2.3,37.6,10.8,2.5,8.3,5.5,7.8,5.1,5.1,3.4,8.3,5.4,3.2,4.1,4.7,9.8,11.4,13.7,8.6,9.8,6.1
Loc100909962,342.366666666667,673.633333333333,550.066666666667,308.966666666667,957,380.666666666667,380.933333333333,453.366666666667,759.766666666667,564.066666666667,622.8,698.266666666667,588.133333333333,636.333333333333,659.4,521.2,459.366666666667,720.366666666667,588,686.533333333333,654.3,755.2,662.066666666667,650.4
Loc100909987,8862,8259.4,8364.8,9012.8,8016.8,9148.3,15123.2,8959,8050.8,10565.4,10596,10945.9,11635.7,12245.7,11594,11820.1,9335.3,8272.5,7858.2,8533,10944.1,11902.3,10013.3,13041.9
Loc100910021,327.9,258.1,293.9,285.7,395.4,262.4,194.8,317.2,368.2,227.9,261.4,259,241.4,171.5,257,218.6,234.1,85,226.3,172.7,96.4,265.3,208.5,239.2
Loc100910040,164.3,206.4,127.6,57.9,304.2,15.6,110.2,26.6,214.3,184,169,251.3,196.2,98.9,272.7,175,224.2,157.1,244.8,135.8,201.9,54.2,364,53.1
Loc100910060,84.9,190.9,159.2,117.4,384.7,85.7,46.7,89.9,210.6,164.6,61.7,185.9,123.6,108.1,23.5,104,142.2,133.1,245.6,153.9,129.6,127.6,213.4,174
Loc100910094,2262.2,2645.5,2299.6,1826.25,2550.7,2363.35,1561.15,1943.75,2617.2,2122.7,2096.7,2123.4,1877.05,1930.25,1994.7,2269.75,2081.55,2056.7,2033.85,2304.2,1902.2,1783.9,3019.6,2050.95
Loc100910109,15760.65,15157.8,13623.65,17386.1,15360.65,20229.35,23135.2,18505.8,17025.4,18748.8,10744.65,15080,21597.3,20271.15,21379.2,20010.75,16335.95,16677.75,14723.8,17972.7,29124.6,29291.1,22080.35,26140.8
Loc100910127,202,269.3,74.4,223.1,453.7,215.6,290.9,159.2,558.8,267.1,391.2,310.9,430.2,277.7,362.5,199,250.1,410.3,341.7,318.3,183.6,408.7,485.6,354.1
Loc100910162,36.6,77.9,9.8,68.1,92.7,28.9,6.8,25.6,71.8,49.5,76,25.8,46.1,41.8,11.3,45.1,62.2,127.3,89.2,59.4,140,70.3,21.7,13.5
Loc100910200,24.5,82.3,154.5,20.7,171.2,35.7,28.6,32.3,149.2,24.5,33.4,41.2,36.1,99.4,15.9,24.2,25.5,49.9,44.2,35.1,81,37.4,199.8,48.6
Loc100910224,36.6,77.9,9.8,68.1,92.7,28.9,6.8,25.6,71.8,49.5,76,25.8,46.1,41.8,11.3,45.1,62.2,127.3,89.2,59.4,140,70.3,21.7,13.5
Loc100910235,112.3,129.3,64.5,66.1,206.8,16.5,58,35.3,191.5,97.3,118,136.9,89.5,104.4,95.3,51,102.9,124,172.4,163.9,113,142.5,378.6,123.8
Loc100910255,16.2,39.2,73.8,16.7,38,18.1,33.5,38.9,36.4,50.8,94.4,22.2,14.2,19.2,147.3,42,97.7,116.2,14.3,36.2,83.5,16.4,18.5,19.3
Loc100910284,238.7,74.4,136.7,78.9,73.8,102.1,144,178.9,183.4,112.3,238.6,71.7,113.6,153.9,39.2,167.3,93.9,53.8,38.8,153.3,40,96.4,158.2,126.1
Loc100910294,36.6,77.9,9.8,68.1,92.7,28.9,6.8,25.6,71.8,49.5,76,25.8,46.1,41.8,11.3,45.1,62.2,127.3,89.2,59.4,140,70.3,21.7,13.5
Loc100910308,5865.2,6070.3,6356.2,5992.2,6616.7,5353.1,7248.6,6050.6,7562.3,6929.7,7318.7,5782.2,5997.7,7386.7,6188.2,7283.3,7072.3,7566.7,6755.2,6365.9,5738.3,7305.2,6599.5,7126.9
Loc100910336,12598.3,13291.2,9922.8,13618.8,15180.5,16471,17600.8,14063.6,15584.8,15232.6,11140.6,13455.7,18490.8,18324.1,18673,15130.6,15478.3,13855.8,12776.1,14862.4,25177.1,24285.4,23402.6,22579.2
Loc100910370,11131.8333333333,11168.7666666667,11630.7333333333,12075.5,11859.5,12594.6,14837.6333333333,12073.9333333333,13053.4666666667,11651.2333333333,9153.73333333333,11191,13963.1,16651.3666666667,12818.6333333333,14464.2666666667,12338,13204.0666666667,11402.0666666667,12782.3333333333,18835.8333333333,19840.1666666667,19128.3,18068.3333333333
Loc100910385,7536.45,7254.95,7276,6954.15,6984.3,8011.9,6301.8,7155.5,5861.8,8450.05,7033.2,7996.6,7806.6,6797.35,7022.6,8305.85,6173.75,7256.7,7003.45,7185.85,7066.4,7248.85,6559.75,7291.4
Loc100910393,8862,8259.4,8364.8,9012.8,8016.8,9148.3,15123.2,8959,8050.8,10565.4,10596,10945.9,11635.7,12245.7,11594,11820.1,9335.3,8272.5,7858.2,8533,10944.1,11902.3,10013.3,13041.9
Loc100910418,3015.7,2278.1,3137.8,3928.5,4045.5,4936.2,5289.2,5072.8,1210.4,3005.7,3051.4,3553.6,3283.4,3877.9,3373.1,3466,2801.5,2226,2968.7,1915.7,4838.3,5624.5,3558.7,5325.1
Loc100910438,371.3,218.9,490.2,358.8,323.8,581.5,295.3,352.9,310,329.2,352.7,235.5,423.4,68.8,159.5,269.8,274.4,384.6,67.1,194.5,78.1,186.9,98,282.5
Loc100910462,16.1,28.7,28.4,11.2,60.7,78.5,8.6,34.8,8.9,16,13.9,21.6,14.2,10.5,13.9,17.7,18.9,36.5,68,25.1,24.3,20.2,154.9,22
Loc100910500,527.7,464.1,475.9,436.6,861.6,529.6,411.6,354.5,1278.3,673.9,976.9,755.7,571,747.6,858.8,738,769.6,591.1,715.7,841.8,800.4,746.5,920.6,1054
Loc100910506,359.7,399.3,384.4,442.1,525.9,423.1,413.6,435.6,362.6,413.3,503.1,534.6,442.7,405.2,294.5,495,434.9,387.3,373.7,315.5,245.1,388,337.5,548.2
Loc100910563,14,41.9,39.6,12.6,89.9,7.3,9,8,113.1,13.4,114.6,48.2,14.3,11,14.9,28.1,26,47.2,57.1,55.3,83.3,18.2,76.2,29
Loc100910640,527.7,464.1,475.9,436.6,861.6,529.6,411.6,354.5,1278.3,673.9,976.9,755.7,571,747.6,858.8,738,769.6,591.1,715.7,841.8,800.4,746.5,920.6,1054
Loc100910660,667.4,743.9,759.05,574.75,924.5,502.8,664.55,660.8,572.35,544.05,569,812.65,633.5,363.15,738.55,604.7,505.45,657.55,643.35,514,512.5,706.4,666.15,635.95
Loc100910678,5662.3,6428.1,5051,5939.2,5957.3,4445,5404.9,4237.9,8910.6,5057.9,10122.5,7562.5,5083.6,7149.6,9239.1,6003.5,6563.2,6260.1,5627.6,7345,5064.4,5954,5430.7,5689.9
Loc100910717,1079.7,696.1,936.9,1035.4,864,968,1170.7,873.2,699.4,1057,1063.6,905.1,938.4,769.6,1049.1,1135.5,692.1,770.3,641.1,586.1,697.7,793.7,631,898.2
Loc100910723,741.3,711.7,775.7,790.2,848.4,723.5,940.9,707.3,814,474.8,932.4,701.6,759.5,597,500.7,852.1,731.8,599.1,409.2,516.6,497.8,781.1,633.2,663.5
Loc100910732,469.9,459.8,341.5,293.1,285.4,211.6,290.8,395.4,136,285.7,143.1,222.5,284.1,38.6,245.8,403.2,16.5,32.7,111.7,66.5,111.8,78.6,164.9,185.8
Loc100910739,1068.8,1310.82,1233.18,1248.8,1043.04,760.12,830.9,960.24,2159.56,1603,1673.4,1846.92,1821.42,1569.98,1479.34,1223.94,1467.62,2388.8,1849.84,2122.66,1243.66,1665.08,1619.22,1385.86
Loc100910768,35230.7,38544.1,30852.4,32690,36027.8,33778.1,40357.9,35208.8,51538.3,37569.8,43114.6,46417.5,38864.8,58440,54158.4,38042.9,41333.8,48162.2,39568.5,46128.7,43121.8,38220.9,40804.5,41817
Loc100910792,330.4,353.3,454.6,268.4,404.2,246.5,297.2,268.3,406.9,462.8,257.5,267.7,330,148.8,278.1,374.5,528.6,427.8,534.2,478.4,430.1,344.8,414.5,216.6
Loc100910869,38.7,149.6,153.45,143.4,146.7,165.8,213.4,122.55,83.5,121.85,111.65,115.7,162.6,117.5,159.95,129.85,150.55,152.75,164.65,167.15,143.15,224.95,168.75,217.7
Loc100910875,1038.9,913.6,1134.6,983.6,1038.2,938.2,1291.2,1208.2,1124.5,1084.8,881,787.3,861.7,704.2,951.9,903.7,1070.5,1115.2,1035.6,1121.5,1762.7,1185.8,1208.7,1094.2
Loc100910877,801.1,775.25,979.85,649.65,963.55,686.3,619.4,585.7,1576.45,1159.55,1416.1,1190,980.25,1190.9,1069.3,861.5,1259.35,1421.45,1103.65,1303.3,1056.65,1094.1,1406.9,1383.45
Loc100910937,8496.75,15764,11738.3,10710.9,11324.95,10324.65,11445.15,7745.15,13924.05,12513.95,12974.95,10892.7,9400.9,12394.15,8237.05,9631.95,9807.8,12207.65,10751.7,11168.35,11817.15,10418.35,15190.65,9707.6
Loc100910982,159.1,98.3,242,155.5,224.6,291.2,210.2,185.4,368.9,272,107.6,160.5,349.3,42.7,177.6,337.6,233.7,156.2,231.5,202.2,300.9,382.9,257,379.6
Loc100911038,85.2,100.6,131.6,88.9,197,113.7,108.8,101,91.3,69.6,139.6,145,97.9,66.2,219.2,106.9,127.4,151.9,161.2,95.9,90.5,67.4,110,118
Loc100911104,1765.4,1224,2626.7,2254,2256.7,2266.7,1604.3,2420.4,663.2,1966.3,836.4,1043.2,2442.6,1962.8,1503.6,1571.3,1461.3,1702.6,2631.6,1470.7,1877.3,2226,1573.3,1822.1
Loc100911116,149.5,60.5,91.7,115.2,229.2,150.7,102.3,65.7,173,19.7,98.5,67,150,49.5,89.6,64.5,118.3,166.9,139.6,218.5,168.1,131,175.6,41.4
Loc100911154,85.7,71,92.95,101.5,124.55,43.75,50.65,97.05,189.3,71.55,48.6,117,80.95,166.9,57.65,40.4,131,106.4,189.25,42.65,136.05,105.25,224.85,160.45
Loc100911163,236.4,67.6,139.8,109.4,70.6,109.7,102.9,189.1,43.9,274.9,135.4,256.5,85.6,143.5,10,135.3,82.2,67.3,292.8,199.6,20.1,26.4,144.1,36.9
Loc100911186,8454.4,8131.6,6240.9,11023.9,7879.4,5816.1,6686.9,10039.9,7880,10765.9,7352.3,8037.5,3845.3,9413.2,6984.8,3707,10189.7,8869.3,10854.7,13132.3,4944.3,3685.3,6098.2,4505.3
Loc100911215,360.8,257.6,150.3,346.6,232.3,328.4,117.1,210,314.8,501.7,282.3,374.8,404.1,252,347.3,363.1,435,607.9,330.9,405.7,325.1,398.1,219.5,362.3
