"","MM_MEblack","MM_MEblue","MM_MEbrown","MM_MEpink","MM_MEred","MM_MEyellow","MM_MEgreen","MM_MEturquoise","MM_MEgrey"
"ETFA",-0.535652173913043,-0.709565217391304,-0.221739130434783,0.12,-0.29304347826087,0.635652173913043,-0.394782608695652,0.323478260869565,0.352173913043478
"ETFB",0.00521739130434783,0.18,0.0165217391304348,-0.137391304347826,0.209565217391304,-0.272173913043478,0.153913043478261,0.0747826086956522,-0.08
"ETFDH",-0.324347826086956,-0.482608695652174,-0.466086956521739,-0.0469565217391304,-0.272173913043478,0.3,0.0869565217391304,0.483478260869565,0.526086956521739
"ETHE1",-0.564347826086956,-0.639130434782609,-0.0182608695652174,0.0739130434782609,-0.247826086956522,0.556521739130435,-0.491304347826087,0.283478260869565,0.254782608695652
"ETNK1",0.865217391304348,0.864347826086956,0.321739130434783,-0.0626086956521739,0.420869565217391,-0.773043478260869,0.360869565217391,-0.501739130434782,-0.534782608695652
"ETNK2",0.0921739130434782,-0.0469565217391304,0.414782608695652,0.876521739130435,0.527826086956522,0.499130434782609,-0.503478260869565,-0.492173913043478,-0.4
"ETS1",-0.262608695652174,-0.444347826086956,-0.420869565217391,-0.0852173913043478,-0.412173913043478,0.455652173913043,0.0373913043478261,0.340869565217391,0.471304347826087
"ETS2",0.0347826086956522,0.193913043478261,0.155652173913043,0.127826086956522,0.216521739130435,-0.101739130434783,-0.0513043478260869,-0.233913043478261,-0.255652173913043
"ETV1",-0.46695652173913,-0.583478260869565,-0.807826086956522,-0.600869565217391,-0.635652173913043,0.122608695652174,0.288695652173913,0.744347826086956,0.812173913043478
"ETV3",0.202608695652174,0.110434782608696,0.00521739130434783,-0.0443478260869565,0.0339130434782609,-0.10695652173913,0.162608695652174,-0.0669565217391304,-0.0121739130434783
"ETV4",-0.248695652173913,-0.198260869565217,-0.182608695652174,-0.608695652173913,-0.613043478260869,-0.0808695652173913,0.00173913043478261,0.312173913043478,0.279130434782609
"ETV5",-0.118260869565217,0.244347826086956,-0.139130434782609,-0.343478260869565,-0.141739130434783,-0.546086956521739,0.489565217391304,0.22,0.0704347826086957
"ETV6",-0.448695652173913,-0.599130434782609,-0.511304347826087,-0.169565217391304,-0.487826086956522,0.58695652173913,-0.0417391304347826,0.395652173913043,0.551304347826087
"EVA1A",-0.533913043478261,-0.533913043478261,-0.18695652173913,0.118260869565217,-0.0373913043478261,0.366086956521739,-0.186086956521739,0.289565217391304,0.29304347826087
"EVA1B",-0.625217391304348,-0.721739130434783,-0.134782608695652,0.344347826086956,-0.168695652173913,0.938260869565217,-0.50695652173913,0.223478260869565,0.287826086956522
"EVC",0.225217391304348,0.136521739130435,0.520869565217391,0.943478260869565,0.651304347826087,0.34695652173913,-0.429565217391304,-0.620869565217391,-0.546086956521739
"EVC2",-0.219130434782609,-0.402608695652174,0.213913043478261,0.707826086956522,0.254782608695652,0.780869565217391,-0.662608695652174,-0.24,-0.114782608695652
"EVI2A",0.283478260869565,0.324347826086956,0.0243478260869565,0.353913043478261,0.694782608695652,-0.207826086956522,0.228695652173913,-0.130434782608696,-0.161739130434783
"EVI5",0.0173913043478261,-0.211304347826087,-0.464347826086956,-0.115652173913043,-0.163478260869565,0.16695652173913,0.287826086956522,0.17304347826087,0.434782608695652
"EVL",-0.772173913043478,-0.502608695652174,-0.399130434782609,-0.526086956521739,-0.593043478260869,0.0269565217391304,0.088695652173913,0.665217391304348,0.535652173913043
"EWSR1",-0.123478260869565,-0.0434782608695652,-0.0217391304347826,-0.272173913043478,-0.0426086956521739,-0.132173913043478,-0.0460869565217391,0.19304347826087,0.0852173913043478
"EXD2",0.779130434782609,0.657391304347826,0.159130434782609,0.103478260869565,0.558260869565217,-0.528695652173913,0.268695652173913,-0.511304347826087,-0.4
"EXO5",-0.611304347826087,-0.674782608695652,-0.328695652173913,0.0208695652173913,-0.352173913043478,0.767826086956522,-0.221739130434783,0.376521739130435,0.413913043478261
"EXOC1",0.888695652173913,0.704347826086956,0.397391304347826,0.188695652173913,0.389565217391304,-0.428695652173913,0.2,-0.614782608695652,-0.54
"EXOC3",0.0452173913043478,0.104347826086957,-0.363478260869565,-0.440869565217391,-0.371304347826087,-0.216521739130435,0.58695652173913,0.263478260869565,0.283478260869565
"EXOC3L1",0.12695652173913,0.215652173913043,0.756521739130435,0.356521739130435,0.249565217391304,-0.0278260869565217,-0.613043478260869,-0.488695652173913,-0.571304347826087
"EXOC3L4",0.354782608695652,0.284347826086956,0.490434782608696,0.66695652173913,0.503478260869565,0.0721739130434783,-0.303478260869565,-0.674782608695652,-0.615652173913043
"EXOC4",0.658260869565217,0.635652173913043,0.0730434782608696,0.228695652173913,0.5,-0.395652173913043,0.503478260869565,-0.386086956521739,-0.330434782608696
"EXOC5",-0.201739130434783,-0.250434782608696,-0.749565217391304,-0.372173913043478,-0.249565217391304,0.0869565217391304,0.673913043478261,0.566086956521739,0.637391304347826
"EXOC6",0.230434782608696,0.218260869565217,-0.408695652173913,-0.306086956521739,0.0208695652173913,-0.40695652173913,0.764347826086957,0.32,0.284347826086956
"EXOC8",0.0156521739130435,0.0782608695652174,-0.26695652173913,0,-0.0704347826086957,-0.0469565217391304,0.504347826086956,0.0695652173913043,0.181739130434783
"EXOG",0.04,0.175652173913043,-0.241739130434783,-0.3,-0.12695652173913,-0.324347826086956,0.592173913043478,0.24,0.152173913043478
"EXOSC2",-0.474782608695652,-0.66695652173913,-0.699130434782609,-0.481739130434783,-0.692173913043478,0.429565217391304,0.177391304347826,0.64,0.746086956521739
"EXOSC3",-0.325217391304348,-0.186086956521739,-0.327826086956522,-0.159130434782609,0.0130434782608696,-0.02,0.34,0.464347826086956,0.339130434782609
"EXOSC4",-0.157391304347826,-0.048695652173913,0.495652173913043,0.434782608695652,0.0921739130434782,0.213913043478261,-0.532173913043478,-0.308695652173913,-0.433043478260869
"EXOSC5",-0.523478260869565,-0.553043478260869,0.0904347826086956,0.293913043478261,-0.266086956521739,0.513043478260869,-0.449565217391304,0.137391304347826,0.131304347826087
"EXOSC9",-0.603478260869565,-0.506086956521739,-0.572173913043478,-0.639130434782609,-0.545217391304348,0.0513043478260869,0.210434782608696,0.853913043478261,0.683478260869565
"EXT1",-0.320869565217391,-0.357391304347826,-0.291304347826087,0.0539130434782609,-0.263478260869565,0.444347826086956,-0.0373913043478261,0.174782608695652,0.271304347826087
"EXT2",0.650434782608696,0.656521739130435,0.809565217391304,0.634782608695652,0.727826086956522,-0.221739130434783,-0.333043478260869,-0.933913043478261,-0.903478260869565
"EXTL1",0.444347826086956,0.412173913043478,0.818260869565217,0.703478260869565,0.673913043478261,-0.0530434782608696,-0.578260869565217,-0.847826086956522,-0.817391304347826
"EXTL2",0.791304347826087,0.783478260869565,0.157391304347826,0.031304347826087,0.475652173913043,-0.6,0.523478260869565,-0.413913043478261,-0.380869565217391
"EXTL3",0.279130434782609,0.218260869565217,0.08,0.137391304347826,0.0878260869565217,0.0260869565217391,0.216521739130435,-0.280869565217391,-0.104347826086957
"EYA2",-0.575652173913043,-0.78,-0.399130434782609,0.101739130434783,-0.279130434782609,0.824347826086956,-0.189565217391304,0.439130434782609,0.536521739130435
"EYA3",-0.10695652173913,-0.31304347826087,-0.64695652173913,-0.356521739130435,-0.501739130434782,0.256521739130435,0.48695652173913,0.384347826086956,0.589565217391304
"EZH1",0.565217391304348,0.746086956521739,0.0591304347826087,-0.256521739130435,0.167826086956522,-0.786086956521739,0.597391304347826,-0.206086956521739,-0.259130434782609
"EZH2",-0.242608695652174,-0.418260869565217,-0.226086956521739,-0.0330434782608696,-0.0965217391304348,0.428695652173913,-0.247826086956522,0.30695652173913,0.287826086956522
"EZR",-0.794782608695652,-0.903478260869565,-0.52695652173913,-0.088695652173913,-0.613913043478261,0.754782608695652,-0.138260869565217,0.56695652173913,0.681739130434783
"F11R",0.000869565217391304,-0.15304347826087,0.258260869565217,0.64695652173913,0.206086956521739,0.415652173913043,-0.357391304347826,-0.32,-0.154782608695652
"F12",0.214782608695652,0.337391304347826,0.701739130434783,0.505217391304348,0.598260869565217,-0.249565217391304,-0.465217391304348,-0.577391304347826,-0.701739130434783
"F2R",-0.297391304347826,-0.486086956521739,-0.135652173913043,0.281739130434783,-0.068695652173913,0.698260869565217,-0.247826086956522,0.0243478260869565,0.194782608695652
"F3",-0.722608695652174,-0.776521739130435,-0.426086956521739,0.127826086956522,-0.279130434782609,0.742608695652174,-0.218260869565217,0.502608695652174,0.543478260869565
"F8",0.483478260869565,0.457391304347826,0.703478260869565,0.456521739130435,0.630434782608696,-0.218260869565217,-0.448695652173913,-0.68695652173913,-0.70695652173913
"FA2H",0.0417391304347826,0.18695652173913,-0.0165217391304348,0.131304347826087,0.503478260869565,-0.223478260869565,0.104347826086957,0.0452173913043478,-0.0339130434782609
"FAAH",0.629565217391304,0.756521739130435,0.752173913043478,0.410434782608696,0.568695652173913,-0.464347826086956,-0.06,-0.713043478260869,-0.774782608695652
"FABP3",-0.647826086956522,-0.505217391304348,-0.573913043478261,-0.655652173913043,-0.66695652173913,-0.0226086956521739,0.206086956521739,0.747826086956522,0.655652173913043
"FABP7",-0.31304347826087,-0.404347826086956,-0.233913043478261,0.379130434782609,0.152173913043478,0.654782608695652,-0.192173913043478,0.205217391304348,0.22
"FADS1",-0.0382608695652174,-0.19304347826087,0.0852173913043478,0.376521739130435,0.118260869565217,0.203478260869565,-0.241739130434783,-0.208695652173913,-0.031304347826087
"FADS2",-0.105217391304348,-0.16695652173913,-0.182608695652174,-0.105217391304348,-0.290434782608696,0.144347826086957,0.112173913043478,0.0747826086956522,0.247826086956522
"FADS3",-0.0104347826086957,0.0652173913043478,0.284347826086956,0.286086956521739,0.0956521739130435,0.214782608695652,-0.243478260869565,-0.207826086956522,-0.217391304347826
"FADS6",0.668695652173913,0.824347826086956,0.755652173913043,0.422608695652174,0.628695652173913,-0.541739130434783,-0.0443478260869565,-0.780869565217391,-0.8
"FAF1",0.329565217391304,0.132173913043478,-0.0165217391304348,-0.122608695652174,-0.147826086956522,-0.0243478260869565,0.00347826086956522,-0.103478260869565,-0.0973913043478261
"FAF2",-0.0904347826086956,-0.222608695652174,-0.741739130434783,-0.5,-0.480869565217391,0.0747826086956522,0.604347826086956,0.473913043478261,0.659130434782609
"FAH",0.463478260869565,0.498260869565217,0.775652173913043,0.649565217391304,0.828695652173913,-0.15304347826087,-0.511304347826087,-0.703478260869565,-0.793913043478261
"FAHD1",-0.811304347826087,-0.580869565217391,-0.417391304347826,-0.513913043478261,-0.685217391304348,0.223478260869565,0.048695652173913,0.707826086956522,0.606086956521739
"FAHD2A",0.266086956521739,0.513043478260869,0.574782608695652,0.208695652173913,0.325217391304348,-0.517391304347826,-0.0165217391304348,-0.363478260869565,-0.54
"FAIM2",0.484347826086956,0.702608695652174,0.436521739130435,0.0652173913043478,0.425217391304348,-0.575652173913043,0.0547826086956522,-0.444347826086956,-0.527826086956522
"FAM107A",-0.333913043478261,-0.437391304347826,-0.317391304347826,0.216521739130435,0.0234782608695652,0.305217391304348,-0.13304347826087,0.248695652173913,0.363478260869565
"FAM107B",-0.0573913043478261,-0.24,-0.175652173913043,0.210434782608696,-0.088695652173913,0.171304347826087,0.129565217391304,0.0156521739130435,0.136521739130435
"FAM110A",0.0243478260869565,0.133913043478261,0.555652173913043,0.720869565217391,0.30695652173913,0.27304347826087,-0.421739130434783,-0.526086956521739,-0.542608695652174
"FAM110B",-0.380869565217391,-0.0895652173913043,-0.384347826086956,-0.364347826086956,-0.46,-0.138260869565217,0.552173913043478,0.513043478260869,0.393913043478261
"FAM110D",-0.730434782608696,-0.780869565217391,-0.0495652173913043,0.0895652173913043,-0.373043478260869,0.711304347826087,-0.626086956521739,0.248695652173913,0.270434782608696
"FAM117A",-0.131304347826087,0.0121739130434783,0.368695652173913,0.240869565217391,-0.0704347826086957,0.0913043478260869,-0.227826086956522,-0.287826086956522,-0.26
"FAM117B",0.393043478260869,0.263478260869565,-0.365217391304348,-0.514782608695652,-0.271304347826087,-0.445217391304348,0.713043478260869,0.157391304347826,0.206086956521739
"FAM118A",0.323478260869565,0.34,0.0156521739130435,-0.164347826086956,0.031304347826087,-0.196521739130435,0.36695652173913,-0.0260869565217391,-0.133913043478261
"FAM118B",0.699130434782609,0.608695652173913,0.40695652173913,0.19304347826087,0.21304347826087,-0.374782608695652,0.10695652173913,-0.64695652173913,-0.572173913043478
"FAM120A",-0.403478260869565,-0.582608695652174,-0.725217391304348,-0.442608695652174,-0.468695652173913,0.315652173913043,0.25304347826087,0.556521739130435,0.707826086956522
"FAM131B",0.250434782608696,0.413913043478261,-0.0869565217391304,-0.448695652173913,-0.0295652173913043,-0.64,0.575652173913043,0.0843478260869565,0.0356521739130435
"FAM133B",-0.56695652173913,-0.505217391304348,-0.698260869565217,-0.657391304347826,-0.53304347826087,0.048695652173913,0.36,0.868695652173913,0.732173913043478
"FAM135A",0.496521739130435,0.469565217391304,0.197391304347826,-0.125217391304348,0.446086956521739,-0.50695652173913,0.0982608695652174,-0.268695652173913,-0.333913043478261
"FAM136A",0.225217391304348,0.110434782608696,-0.143478260869565,-0.0834782608695652,0.0191304347826087,-0.0669565217391304,0.364347826086956,0.0278260869565217,0.0417391304347826
"FAM13A",0.16695652173913,0.12695652173913,-0.482608695652174,-0.13304347826087,0.0182608695652174,-0.140869565217391,0.775652173913043,0.295652173913043,0.352173913043478
"FAM13B",-0.06,-0.208695652173913,-0.42,-0.346086956521739,-0.288695652173913,0.0904347826086956,0.196521739130435,0.404347826086956,0.421739130434783
"FAM149B1",-0.144347826086957,-0.203478260869565,0.0765217391304348,0.137391304347826,-0.162608695652174,0.0991304347826087,-0.2,-0.00347826086956522,-0.00782608695652174
"FAM151A",0.322608695652174,0.238260869565217,0.570434782608696,0.594782608695652,0.574782608695652,-0.152173913043478,-0.342608695652174,-0.615652173913043,-0.519130434782609
"FAM151B",-0.00521739130434783,-0.148695652173913,0.306086956521739,0.275652173913043,0.113913043478261,0.114782608695652,-0.607826086956522,-0.176521739130435,-0.212173913043478
"FAM162A",-0.707826086956522,-0.731304347826087,-0.716521739130435,-0.588695652173913,-0.695652173913043,0.284347826086956,0.213913043478261,0.905217391304348,0.851304347826087
"FAM163A",-0.321739130434783,-0.324347826086956,-0.190434782608696,-0.120869565217391,-0.431304347826087,0.0817391304347826,-0.0930434782608696,0.207826086956522,0.257391304347826
