"","MM_MEblack","MM_MEred","MM_MEgreen","MM_MEturquoise","MM_MEyellow","MM_MEblue","MM_MEbrown","MM_MEmagenta","MM_MEpink","MM_MEgrey"
"NAE1",0.370356472795497,0.20562851782364,0.639587242026266,0.675046904315197,-0.620825515947467,-0.680863039399625,-0.649155722326454,-0.253095684803002,0.130581613508443,0.401688555347092
"NAGA",-0.626829268292683,-0.391369606003752,-0.29812382739212,-0.63639774859287,0.481988742964353,0.435459662288931,0.758536585365854,0.484615384615385,-0.19906191369606,-0.529080675422139
"NAP1L1",0.465290806754221,0.380863039399625,0.711819887429643,0.89906191369606,-0.518198874296435,-0.78780487804878,-0.721575984990619,-0.139962476547842,0.176172607879925,0.119699812382739
"NAP1L4",0.0403377110694184,-0.227954971857411,-0.0673545966228893,0.00206378986866792,-0.105253283302064,0.113133208255159,-0.0776735459662289,-0.13827392120075,0.346904315196998,0.161726078799249
"NAPA",-0.278424015009381,-0.214634146341463,-0.767166979362101,-0.832645403377111,0.49343339587242,0.749906191369606,0.488367729831144,-0.0223264540337711,-0.175422138836773,0.0193245778611632
"NBL1",-0.787992495309568,-0.582551594746717,-0.221200750469043,-0.587429643527204,0.297748592870544,0.477861163227017,0.809756097560976,0.640712945590994,-0.127204502814259,-0.535834896810506
"NCAM1",0.18968105065666,0.0292682926829268,-0.225703564727955,-0.0913696060037523,0.18686679174484,0.0429643527204503,-0.0667917448405253,-0.0889305816135084,-0.0151969981238274,-0.0414634146341463
"NCAPH2",-0.416697936210131,-0.257223264540338,-0.367354596622889,-0.518761726078799,0.479924953095685,0.563602251407129,0.534896810506567,0.395872420262664,-0.099812382739212,-0.496998123827392
"NCBP2",0.369606003752345,0.0294559099437148,0.514446529080675,0.819887429643527,-0.690994371482176,-0.510694183864915,-0.768105065666041,-0.099249530956848,0.473358348968105,0.232082551594747
"NCKAP1",0.140337711069418,0.24765478424015,0.727767354596623,0.462664165103189,-0.476547842401501,-0.636960600375234,-0.426266416510319,-0.306754221388368,-0.133771106941839,0.288367729831144
"NCL",0.365853658536585,0.411444652908068,0.64108818011257,0.625140712945591,-0.318011257035647,-0.662851782363977,-0.493621013133208,-0.238086303939962,-0.0581613508442777,0.15984990619137
"NCOA1",0.20187617260788,0.167354596622889,-0.233771106941839,-0.139962476547842,-0.10093808630394,0.00562851782363977,-0.218386491557223,-0.517636022514071,-0.0789868667917448,0.660412757973734
"NCOA4",0.50656660412758,0.293808630393996,0.417260787992495,0.719136960600375,-0.331519699812383,-0.510881801125703,-0.679924953095685,-0.254409005628518,0.285928705440901,0.179549718574109
"NDRG2",-0.214446529080675,-0.0607879924953096,-0.605065666041276,-0.580487804878049,0.5953095684803,0.569230769230769,0.508630393996248,0.0806754221388368,-0.168105065666041,-0.234521575984991
"NDRG4",-0.368480300187617,-0.41031894934334,-0.732645403377111,-0.738461538461538,0.34765478424015,0.747842401500938,0.467729831144465,0.0422138836772983,0.0545966228893058,-0.000562851782363977
"NDUFA3",-0.251031894934334,-0.409568480300188,-0.648968105065666,-0.59906191369606,0.485741088180113,0.829455909943715,0.354596622889306,0.201125703564728,0.190806754221388,-0.292120075046904
"NDUFA4",0.35703564727955,-0.023827392120075,0.170544090056285,0.562101313320825,-0.646904315196998,-0.171294559099437,-0.760975609756097,-0.272232645403377,0.571857410881801,0.48780487804878
"NDUFA6",0.0765478424015009,-0.468855534709193,0.106754221388368,0.464165103189493,-0.589305816135084,0.0386491557223264,-0.467729831144465,0.122514071294559,0.89249530956848,0.10562851782364
"NDUFA8",-0.365103189493433,-0.462288930581613,-0.716885553470919,-0.689493433395872,0.399249530956848,0.896810506566604,0.387242026266416,0.280487804878049,0.178048780487805,-0.197936210131332
"NDUFA9",-0.39155722326454,-0.555722326454034,-0.276547842401501,-0.370544090056285,-0.0810506566604128,0.542776735459662,0.235084427767355,0.15797373358349,0.421575984990619,0.0378986866791745
"NDUFAB1",0.463227016885553,0.0664165103189493,0.222514071294559,0.679549718574109,-0.624953095684803,-0.331519699812383,-0.809568480300187,-0.295497185741088,0.5859287054409,0.453658536585366
"NDUFAF3",-0.280863039399625,-0.416697936210131,-0.614258911819887,-0.420637898686679,0.299249530956848,0.684427767354597,0.306003752345216,0.314258911819887,0.23639774859287,-0.297560975609756
"NDUFB10",-0.44390243902439,-0.728142589118199,-0.463414634146341,-0.356285178236398,0.024202626641651,0.747842401500938,0.256285178236398,0.406754221388368,0.520262664165103,-0.286303939962477
"NDUFB11",-0.0388367729831144,-0.285928705440901,-0.532457786116323,-0.150844277673546,0.315759849906191,0.54296435272045,0.167917448405253,0.39155722326454,0.350093808630394,-0.411632270168855
"NDUFB3",0.0821763602251407,-0.401313320825516,-0.122138836772983,0.178424015009381,-0.193996247654784,0.233958724202627,-0.29718574108818,0.183489681050657,0.718949343339587,-0.121013133208255
"NDUFB4",0.415384615384615,0.075984990619137,-0.127767354596623,0.282176360225141,-0.415572232645403,-0.00187617260787992,-0.589493433395872,-0.356848030018762,0.409943714821764,0.595872420262664
"NDUFB5",0.154596622889306,-0.337148217636022,0.049718574108818,0.429643527204503,-0.680675422138837,0.0365853658536585,-0.521951219512195,-0.0722326454033771,0.787054409005628,0.427016885553471
"NDUFB6",0.28874296435272,-0.0178236397748593,0.144652908067542,0.339024390243902,-0.500187617260788,-0.185365853658537,-0.502251407129456,-0.272045028142589,0.338086303939962,0.531707317073171
"NDUFB8",-0.226454033771107,-0.480300187617261,-0.819887429643527,-0.638461538461538,0.374484052532833,0.917448405253283,0.332645403377111,0.155722326454034,0.326454033771107,-0.116135084427767
"NDUFB9",0.54859287054409,0.253095684803002,-0.0857410881801126,0.392120075046904,-0.444090056285178,-0.134896810506567,-0.705816135084428,-0.55703564727955,0.357223264540338,0.758724202626642
"NDUFC2",0.308067542213884,0.11031894934334,0.582176360225141,0.911632270168855,-0.677485928705441,-0.590994371482176,-0.672607879924953,0.00769230769230769,0.423639774859287,0.141275797373358
"NDUFS1",-0.075046904315197,-0.198499061913696,0.735084427767354,0.562664165103189,-0.559662288930582,-0.465478424015009,-0.311069418386491,0.0968105065666041,0.396810506566604,-0.103939962476548
"NDUFS4",0.262288930581613,-0.142589118198874,0.313133208255159,0.703377110694184,-0.776172607879925,-0.269418386491557,-0.748217636022514,-0.119136960600375,0.706378986866792,0.391932457786116
"NDUFS5",-0.120075046904315,-0.497936210131332,-0.583864915572233,-0.262101313320825,0.0596622889305816,0.698874296435272,-0.0435272045028143,0.130581613508443,0.592870544090056,-0.0429643527204503
"NDUFS7",-0.499624765478424,-0.414071294559099,-0.747091932457786,-0.823076923076923,0.483302063789869,0.932082551594747,0.621951219512195,0.251782363977486,0.00600375234521576,-0.214258911819887
"NDUFS8",-0.584240150093808,-0.570731707317073,-0.669981238273921,-0.765853658536585,0.375609756097561,0.933771106941839,0.642401500938086,0.364540337711069,0.122889305816135,-0.255909943714822
"NDUFV2",-0.0150093808630394,-0.34859287054409,-0.148968105065666,-0.0356472795497186,-0.397936210131332,0.24390243902439,-0.218011257035647,-0.196998123827392,0.546153846153846,0.499812382739212
"NDUFV3",-0.437523452157598,-0.457786116322702,-0.73827392120075,-0.643714821763602,0.416885553470919,0.915009380863039,0.498499061913696,0.371857410881801,0.196998123827392,-0.3
"NEDD4",0.000375234521575985,0.196622889305816,0.867729831144465,0.574296435272045,-0.340712945590994,-0.670356472795497,-0.183302063789869,0.0469043151969981,-0.152908067542214,-0.168292682926829
"NEDD8",-0.0851782363977486,-0.481050656660413,-0.55140712945591,-0.423076923076923,0.100562851782364,0.630581613508443,0.105440900562852,-0.0181988742964353,0.479549718574109,0.0928705440900563
"NEK7",0.573733583489681,0.479924953095685,0.222889305816135,0.610506566604127,-0.396810506566604,-0.451969981238274,-0.741463414634146,-0.484052532833021,0.131144465290807,0.500750469043152
"NEK9",0.115196998123827,0.303001876172608,0.355722326454034,-0.0150093808630394,-0.0589118198874296,-0.344465290806754,-0.0562851782363977,-0.403001876172608,-0.356472795497186,0.249155722326454
"NENF",-0.207317073170732,0.00787992495309568,-0.663602251407129,-0.85515947467167,0.833395872420263,0.61219512195122,0.681801125703565,-0.0123827392120075,-0.406191369606004,-0.236022514071295
"NEO1",0.287054409005629,0.335459662288931,0.326454033771107,0.33921200750469,-0.0634146341463415,-0.468292682926829,-0.221575984990619,-0.277298311444653,-0.105440900562852,0.0378986866791745
"NES",-0.370919324577861,-0.772420262664165,-0.284615384615385,-0.173733583489681,-0.358536585365854,0.45328330206379,0.105253283302064,0.247091932457786,0.626454033771107,0.158536585365854
"NEXN",0.339774859287054,0.0270168855534709,0.517260787992495,0.821763602251407,-0.724765478424015,-0.55984990619137,-0.718574108818011,-0.175234521575985,0.473170731707317,0.335272045028143
"NF1",0.578424015009381,0.500187617260788,0.0971857410881801,0.282739212007505,-0.269043151969981,-0.340900562851782,-0.575797373358349,-0.664352720450281,-0.074296435272045,0.680675422138837
"NF2",-0.492870544090056,-0.316322701688555,-0.159287054409006,-0.333958724202627,0.212570356472795,0.270731707317073,0.620825515947467,0.378236397748593,-0.0598499061913696,-0.340337711069418
"NFE2L2",0.643714821763602,0.457223264540338,0.244465290806754,0.590056285178236,-0.221763602251407,-0.55515947467167,-0.664915572232645,-0.393058161350844,0.0463414634146341,0.305065666041276
"NFIA",-0.0536585365853658,0.403564727954972,0.457410881801126,0.220075046904315,-0.224202626641651,-0.514071294559099,0.0196998123827392,-0.217636022514071,-0.463227016885553,0.29437148217636
"NFIB",-0.131332082551595,0.28686679174484,0.494559099437148,0.176172607879925,-0.133958724202627,-0.511632270168855,0.124202626641651,-0.0138836772983114,-0.433020637898687,-0.00919324577861163
"NFIC",-0.367354596622889,0.0335834896810506,-0.131519699812383,-0.421388367729831,0.506191369606004,0.189118198874296,0.666228893058161,0.298311444652908,-0.44671669793621,-0.425328330206379
"NFKB1",-0.0204502814258912,0.214258911819887,-0.333020637898687,-0.462288930581613,0.586679174484052,0.284990619136961,0.305065666041276,0.0726078799249531,-0.431144465290807,-0.271482176360225
"NFKBIA",0.174671669793621,0.578048780487805,-0.191932457786116,-0.180863039399625,0.361913696060037,-0.0123827392120075,0.04953095684803,-0.237523452157598,-0.555347091932458,0.140525328330206
"NFYA",0.0870544090056285,0.15797373358349,0.575234521575985,0.308818011257036,-0.278048780487805,-0.586491557223265,-0.14484052532833,-0.0596622889305816,-0.172983114446529,0.0634146341463415
"NFYB",0.0478424015009381,0.145966228893058,0.573358348968105,0.337898686679174,-0.321763602251407,-0.565666041275797,-0.0834896810506567,-0.0409005628517824,-0.160600375234522,0.104315196998124
"NFYC",-0.0660412757973733,-0.0637898686679174,-0.704127579737336,-0.647091932457786,0.54108818011257,0.529831144465291,0.291932457786116,-0.13921200750469,-0.109943714821764,0.0369606003752345
"NICN1",0.487054409005628,0.651782363977486,-0.146153846153846,-0.19249530956848,0.464352720450281,-0.102626641651032,-0.0581613508442777,-0.577110694183865,-0.554409005628518,0.216510318949343
"NID1",-0.266791744840525,-0.0270168855534709,0.758536585365854,0.369981238273921,-0.344465290806754,-0.539024390243902,0.149343339587242,0.292682926829268,-0.186491557223264,-0.260412757973734
"NIPAL2",0.273921200750469,0.337523452157598,-0.161163227016886,-0.158161350844278,-0.0577861163227017,-0.0977485928705441,-0.106941838649156,-0.590243902439024,-0.312382739212007,0.746529080675422
"NIPBL",0.25046904315197,0.448405253283302,0.817636022514071,0.676923076923077,-0.398874296435272,-0.834896810506567,-0.359662288930582,-0.138461538461538,-0.241275797373358,0.107879924953096
"NKIRAS2",-0.784615384615384,-0.644652908067542,-0.432082551594747,-0.641838649155722,0.244277673545966,0.70187617260788,0.697936210131332,0.53733583489681,0.0382739212007505,-0.396810506566604
"NKTR",0.271857410881801,0.184240150093809,0.625328330206379,0.726454033771107,-0.550093808630394,-0.671669793621013,-0.545028142589118,-0.135647279549719,0.15140712945591,0.162664165103189
"NLN",0.195497185741088,0.0808630393996247,0.511819887429643,0.6093808630394,-0.463977485928705,-0.450281425891182,-0.490431519699812,-0.126641651031895,0.262101313320825,0.141838649155722
"NME1",-0.577298311444653,-0.845590994371482,-0.275422138836773,-0.271106941838649,0.0120075046904315,0.608067542213884,0.400187617260788,0.696998123827392,0.498686679174484,-0.514258911819887
"NME2",0.000187617260787992,-0.286303939962477,-0.768480300187617,-0.443527204502814,0.35703564727955,0.727767354596623,0.0647279549718574,0.0388367729831144,0.323639774859287,-0.0763602251407129
"NMT1",-0.747279549718574,-0.619699812382739,-0.332457786116323,-0.506378986866792,0.235647279549719,0.680675422138837,0.670919324577861,0.588555347091932,0.145215759849906,-0.502439024390244
"NNT",0.634896810506567,0.664727954971857,0.263789868667917,0.527579737335835,-0.074859287054409,-0.488367729831144,-0.577673545966229,-0.451594746716698,-0.150656660412758,0.209756097560976
"NOL3",0.531894934333959,0.435647279549719,-0.347091932457786,-0.0302063789868668,0.336210131332082,0.00281425891181989,-0.287429643527204,-0.428142589118199,-0.121575984990619,0.177485928705441
"NOLC1",-0.227579737335835,-0.160037523452158,-0.606941838649156,-0.763602251407129,0.592682926829268,0.607129455909944,0.577485928705441,0.149906191369606,-0.239774859287054,-0.182739212007505
"NOP58",0.351219512195122,0.194934333958724,0.715196998123827,0.754033771106942,-0.627016885553471,-0.74202626641651,-0.556285178236398,-0.128330206378987,0.171669793621013,0.193996247654784
"NOS3",-0.594183864915572,-0.369793621013133,0.2046904315197,-0.223076923076923,0.25046904315197,0.0855534709193246,0.568292682926829,0.692870544090056,-0.173733583489681,-0.760412757973733
"NOTCH1",-0.341463414634146,-0.131144465290807,-0.160412757973734,-0.131144465290807,0.0797373358348968,0.197560975609756,0.222138836772983,0.35140712945591,-0.00731707317073171,-0.246529080675422
"NOTCH2",-0.334146341463415,-0.0574108818011257,-0.192682926829268,-0.433020637898687,0.302063789868668,0.178424015009381,0.476735459662289,0.143714821763602,-0.370919324577861,-0.149155722326454
"NOTCH4",-0.665103189493433,-0.315947467166979,-0.0617260787992495,-0.535647279549718,0.372232645403377,0.281613508442777,0.802063789868668,0.452157598499062,-0.324765478424015,-0.515009380863039
"NPEPPS",-0.0150093808630394,-0.106191369606004,0.566791744840525,0.647279549718574,-0.621013133208255,-0.499812382739212,-0.329080675422139,0.10844277673546,0.294934333958724,0.153470919324578
"NPHP1",-0.223264540337711,-0.267917448405253,-0.468105065666041,-0.311819887429643,0.39718574108818,0.579174484052533,0.186491557223264,0.278986866791745,0.203189493433396,-0.35609756097561
"NPM1",0.818011257035647,0.691932457786116,0.4093808630394,0.662288930581613,-0.194559099437148,-0.74671669793621,-0.676923076923077,-0.482739212007505,-0.119699812382739,0.331894934333959
"NPPA",0.233583489681051,0.354971857410882,-0.20187617260788,-0.353095684803002,0.655909943714822,0.0307692307692308,0.18874296435272,-0.209943714821764,-0.520825515947467,-0.221575984990619
"NPPB",0.0637898686679174,-0.075609756097561,-0.723264540337711,-0.537523452157598,0.432645403377111,0.548030018761726,0.172232645403377,-0.0465290806754221,-0.0596622889305816,0.0225140712945591
"NPR1",-0.608067542213884,-0.423452157598499,-0.493245778611632,-0.825891181988743,0.421200750469043,0.63733583489681,0.787054409005628,0.324202626641651,-0.212757973733583,-0.217448405253283
"NPR2",-0.405816135084428,-0.112007504690432,-0.372420262664165,-0.603189493433396,0.489305816135084,0.360225140712946,0.745403377110694,0.251031894934334,-0.383114446529081,-0.306941838649156
"NPR3",0.510506566604128,0.496060037523452,0.0883677298311445,0.185178236397749,-0.00150093808630394,-0.350656660412758,-0.323076923076923,-0.45328330206379,-0.344090056285178,0.335459662288931
"NPTN",0.0658536585365854,0.0643527204502814,0.753470919324578,0.675797373358349,-0.699437148217636,-0.59155722326454,-0.50562851782364,-0.0913696060037523,0.217260787992495,0.220825515947467
