"","GSM2114177","GSM2114178","GSM2114179","GSM2114180","GSM2114181","GSM2114182","GSM2114183","GSM2114184","GSM2114185","GSM2114186"
"AASDHPPT",4.8439543372774,4.74964893557786,4.52644363633982,4.61067930297448,4.67807080908357,4.69342486534654,4.27348646399804,4.39087420888416,4.86403606352924,4.72633589907795
"AASS",2.93692314510629,3.31918590532513,2.84254764941817,3.47843012542811,3.29263705888406,3.31151754170155,3.00745214052374,3.10431692612634,3.04906365075833,3.19479196769323
"AATF",3.92926044314419,4.06604282048515,3.92086448795537,3.97518410910598,3.84934457742182,4.07757412478859,3.765624900152,3.95816241389572,3.99170031771257,3.9747141842819
"AATK",8.94130916274943,8.56429921363758,8.88741846768409,8.64035732913424,8.77236082236636,8.82419616413808,8.88314207919478,8.93743891080767,8.97212561388688,8.80586350745019
"ABAT",7.1647166036502,6.96443934377759,7.06463834300064,7.03368445330789,6.67168963746064,6.97138077268972,7.11102556380745,6.93896069530038,6.85049943039459,6.91890008066999
"ABCA1",5.25709876055514,5.29389970566566,5.5148130730707,5.34408233852946,5.26020071746092,5.98810399600378,5.90806599566865,5.15585256144459,5.55457043968516,5.33890662398568
"ABCA17",3.61417384053379,2.88802293790134,3.36712260611287,3.59240665838141,3.50298789751447,3.25313854172713,3.12084891824753,3.59350627623322,3.67797041739379,3.66683648578145
"ABCA2",9.88534559953867,9.9151940907535,10.0857274486028,9.96328339285573,9.85046596880011,10.061484603491,10.0815102098441,9.96896110285083,10.0734187424301,9.92734846645934
"ABCA5",3.44952864519877,2.96447942589089,2.95569229907394,2.81201029184684,3.55540618850351,3.13955960054624,2.95280634035482,3.00187436376644,2.93372177316497,2.61710135289145
"ABCA7",6.33224543349492,5.6306448021115,6.06152849331898,5.78067219104254,5.76567467542187,5.76080515614236,5.77264633117331,5.90411821157788,6.16878257256637,5.94810807237884
"ABCA8A",5.99755597043186,6.79263624158971,6.67617352592891,6.50800911953387,6.42638558896536,7.2010516974874,6.53431185097435,6.37285819912543,6.79924638736286,6.45467871785716
"ABCB10",5.14253188297721,5.1605001696405,5.09442581987873,5.20168161469893,5.09295600290996,5.34942703296338,5.24756912634692,5.20279057750639,5.12874284958819,4.94619609572185
"ABCB1A",5.19822333747199,5.29093345174078,5.22148504634286,5.07014424817268,5.21203100396581,5.295005652798,5.03254325718765,5.08801874291773,4.93573636381687,5.14643689576346
"ABCB6",6.27770991125327,6.43376721697906,6.5878758338085,6.47123410558232,6.44271171823456,6.18311565691239,6.30593970892818,6.42547628296107,6.29748265499266,6.22855313633875
"ABCB7",3.24260767532284,3.56489966262214,3.36712260611287,3.12142038997348,3.57246409586012,3.81374961635415,3.75926996455061,3.40119657474401,3.47290582348935,3.28355057008137
"ABCB8",6.57350871446725,6.34503218765761,6.56687970791105,6.4562575468798,6.33688027849286,6.4618520493906,6.49373685751291,6.55372553347911,6.48100510898334,6.60174272982469
"ABCB9",6.37395298032001,5.93990844091677,6.31450518748796,6.24883607591361,6.21453972341489,5.83399400923369,6.2549055896015,6.27008561044324,6.32825770903751,6.29517982971969
"ABCC1",4.62572695005415,4.52572136196809,4.82709728165187,4.33311940625484,4.4662481065246,4.77521695404078,4.54502801058405,4.52825491090035,4.39203338020418,4.14072836705307
"ABCC10",4.34402280014735,4.34304111359122,4.51725620298215,4.17135076230469,4.44787862247988,4.24169613111231,4.69573013286133,4.46119920288575,4.53959575774028,4.32766401042883
"ABCC3",1.80204435549985,1.5311955119919,2.11105844174524,2.04303664239627,1.41554719350096,1.6339263023928,2.51350612480998,1.66154393662429,2.36950210027072,1.5838300872617
"ABCC4",3.9618037414593,3.98025750899098,3.60251918429934,3.62848202450164,3.57246409586012,4.02620604383671,4.09322335818848,3.72794656822547,3.94613058458286,3.69946435051917
"ABCC5",7.42843029907691,7.30599165678812,7.46957763837659,7.29728304292891,7.31920624549613,7.29084798232375,7.24668354346776,7.30318990103816,7.3558207816789,7.22318152731313
"ABCC6",2.17944609703208,2.03523834777974,1.75238737860716,1.45771187454148,1.62625387601989,2.03135027697998,1.83107766141558,2.14012777378761,2.18004330721492,1.93019840881403
"ABCC8",6.05298195067132,5.98832122416362,6.36274904187515,6.31950315668791,6.33438243900608,6.13812271642092,6.36677150263053,6.37399794883818,6.05532692885216,6.12906478707333
"ABCC9",2.17944609703208,2.64949542928629,2.6873687342173,2.14618009610274,2.07236509308968,2.80222956534232,2.62954092511673,2.20304601481134,2.26733164431245,1.97353059173762
"ABCD2",5.41115438249197,5.30570410728582,5.30393787207483,5.32222178241937,5.42891025424693,5.24595432862724,5.00595002680473,5.1637823828253,5.30411861723776,5.26671357853603
"ABCD3",6.91339976803167,7.12711974007108,6.91788643348175,6.99620914825528,7.06274511768183,6.83374866128475,6.76828574101301,6.85329211356702,6.78545054972396,6.81403992792296
"ABCD4",3.1552555327262,3.05118029109401,3.56734249851315,3.37604871207365,3.52067312371234,3.07361927760778,3.4789618414917,3.02527626802707,3.17855934867986,3.18560821869893
"ABCE1",6.66034169104793,6.8928799077698,6.6522418092224,6.74827724998091,6.68938977367423,6.67511804719486,6.46961128265333,6.63488508828489,6.66504636915793,6.7049795025921
"ABCF1",7.17099324205391,7.11375261227703,7.27071503963432,7.35359791223789,7.22256200811662,7.16785933136275,7.1822310302572,7.30378808293489,7.26594944452361,7.36416968797328
"ABCF2",7.12287930786843,6.98844066654037,7.00591083149638,7.11221906306389,6.75995805360685,6.8453213933605,7.02424568991477,6.98369783573954,6.91443264799299,6.92305054409529
"ABCF3",7.15278570562063,7.02549583896186,6.93782114643528,7.140601284801,6.94815758129459,6.8891092332288,6.96886801064783,7.02636464542459,6.94453985743354,7.04739557203175
"ABCG1",6.96488140243244,7.02281652239276,6.97688277424021,7.09781578142662,7.10878092029543,7.08032635676693,7.23126889026504,7.05578206532247,7.05215650562816,6.86742249527737
"ABCG2",2.28609691749808,2.45120055321829,1.27395233584359,1.45771187454148,1.92077394876833,2.22603292534038,1.47555411815916,2.0287533258269,1.18300665291373,2.01559912948845
"ABCG4",6.94304240105919,6.59757286458795,6.70781375185306,6.57886101803294,6.59655103991434,6.46721206339889,6.77381325452287,6.67149891491898,6.58448170812539,6.6008794054351
"ABHD1",4.70091169660701,4.8856315861663,4.92760929312368,4.70661158369321,5.20110464335275,4.77175555573887,4.92593610499256,4.99626072874235,4.73216858312141,5.07611770179304
"ABHD11",4.31408689623987,4.13382896144291,4.53101550533083,4.55553298778191,4.11685710843956,4.03778027560519,4.44562954266034,4.39087420888416,4.36754978151439,4.39694114702856
"ABHD12",8.34756520680744,8.00759794722335,8.20890875378627,8.18292297461822,8.05890926352156,8.09414768565816,8.21495651631762,8.26490333601738,8.17606329226846,8.24030463304581
"ABHD13",4.63382819533699,4.7322600240415,4.66183947433532,4.85101238226699,4.66222358924441,4.76132125138658,4.64492814575181,4.69804343148498,4.63704583470942,4.30663878049595
"ABHD14A",3.79843411362549,4.06604282048515,3.95528822340339,4.05687835614509,3.98292725798878,3.92388518788889,3.93306775959939,3.92121556958699,3.94613058458286,4.04748992178627
"ABHD14B",4.09686710117403,4.25445714182488,4.33056299125378,4.49819466567113,4.17385321331004,4.44226632721373,4.55606853512444,4.37274396310499,4.28105328731588,4.38495500043702
"ABHD17A",7.84736778546913,7.52881748652845,8.02990776380812,8.05207451983492,7.9651479813763,7.66755000407241,8.06876348391219,8.01168423688888,8.09188197253174,8.04815813356523
"ABHD17B",4.87504310490381,4.75396361127358,4.46086794639366,4.28872065806332,4.83473360070845,4.89141319487843,4.54502801058405,4.63858839367782,4.59125957249815,4.79134812231572
"ABHD17C",5.67922052466473,6.05627836639526,5.87272899972332,5.7966143317029,6.08085530277242,5.65580866783259,5.89363199635607,5.88505777616124,5.80302349551673,5.74896875673569
"ABHD2",5.57157758182244,5.44297528300948,5.44142696972234,5.43855168101147,5.34205527332774,5.56873255689448,5.66117576169806,5.28990626170284,5.35979561421984,5.16056739301868
"ABHD3",7.02463644764282,7.23523017960051,7.44010389858293,7.11540035783909,7.19804147904128,7.61973658311374,7.39342307818828,7.13590250729388,7.33387233302881,7.49724499294596
"ABHD4",6.75251096541884,6.94758599868697,6.91613989190499,6.87568776662657,6.82723491387942,7.20040815307293,7.23126889026504,6.82189740653099,6.92117764619565,7.07065427208244
"ABHD5",3.42172433111005,3.65070346921333,3.64531717768158,3.81222284046353,3.77760909696131,3.98494896357269,3.40761307277088,3.48797531995569,3.68591339969747,3.46149467834085
"ABHD6",6.5714013088538,6.65982994626336,6.52738410066211,6.53439389978058,6.71073245687291,6.55842793000379,6.60512115418419,6.64247174929413,6.63253657482903,6.49891086273141
"ABHD8",9.39359247939397,8.85531988073654,9.23172116453682,9.30254028779534,9.13871138785317,8.92307312577753,9.29628238544353,9.44592999338138,9.45408976718762,9.31976640112959
"ABI1",7.21822785814608,7.3915575233757,7.20285409950019,7.25895980051682,7.37617464970062,7.31839378731847,7.02225669815846,7.14727923217241,7.08030187770279,7.14301415034278
"ABI2",7.65130773151847,7.90657311401305,7.74121378818462,7.74418669734104,7.93166337145502,7.93071667369015,7.81210820120889,7.75553872290307,7.72258468921571,7.61608753242761
"ABI3",3.88243017372947,3.50472413593536,4.23852296787443,3.71491081115146,3.87706895838976,3.99091556030634,4.22358007831441,3.81108212303442,4.08475690759009,4.05759312781437
"ABL1",6.21968665896502,6.5794539245258,6.62148994333643,6.52485517176959,6.83255474027518,6.76490617613427,6.70107810933498,6.62916879565899,6.55875941515136,6.47837516349482
"ABL2",5.23063466743157,5.20214672066485,5.12498868944961,5.14053780795324,5.16219724610323,5.39513670134103,5.16103105273783,5.03424396329922,4.93906336950652,4.35249638354776
"ABLIM2",7.32089550479473,7.1745630749401,7.2164002336661,7.16690353836021,7.11461543696522,7.04921270794831,7.25178537723916,7.26745081189435,7.31862662944767,7.18163511115466
"ABLIM3",4.30903662575169,5.55353747305776,5.21865378565737,5.27178970100915,5.39575180925534,4.94156671170911,5.44460018225154,5.40142057651394,4.99447924239237,4.42061876580329
"ABO",3.37415880797957,3.31918590532513,3.45635349100197,3.31094041181172,3.27190156390914,3.32102176872989,3.12084891824753,3.15823559696047,3.34831937157864,3.26623033478596
"ABT1",5.00564349325041,4.99538952383778,4.88895326727077,5.20765585097296,5.2706901425465,4.79240045890219,4.94005205542444,5.20791288077218,4.9784002465756,5.14643689576346
"ABTB1",5.31869954897141,5.20844850410782,5.47503204054482,5.45873051908558,5.55441096804607,5.16646746746351,5.43466450020159,5.52559077973739,5.46739657517994,5.56467015588604
"ABTB2",4.30903662575169,4.14043564101729,4.12214138256988,4.20757505843354,3.91768145931912,4.09429826098466,4.31307268032222,4.33109816592112,4.14937514617466,4.10220190676116
"ACAA2",4.9836252154822,4.96593594273379,5.56694582994398,5.40774414843423,5.3813043821386,5.07954749027449,5.17064072712196,5.50284790857095,5.59941591976622,5.6605891934542
"ACACA",6.81707929245286,6.90554059467066,6.57021526776403,6.65516599421242,6.52825283987362,6.94703470774006,6.75636927046276,6.70630185551493,6.58660467402583,6.35169796997529
"ACACB",3.03805804826742,3.09265200079684,3.54038542859013,3.09587917166248,2.91871302585606,3.78656605856766,3.46340870281115,3.05968240778781,3.47290582348935,3.04033814559891
"ACAD11",4.03091540294279,4.42649910335637,4.2825681601205,4.38676277577455,4.42927222446581,4.60671548271286,4.46528402225598,4.21886447452243,4.20017318278361,4.34426632650906
"ACAD9",6.20480874162238,6.10268954007454,6.13544537596843,6.27467677774341,6.18434392804226,5.9910838618399,6.31463381176786,6.06237210860432,6.029028776557,6.1586998709753
"ACADL",4.8439543372774,5.29093345174078,5.04413721298091,4.89610345478821,4.98880137244405,5.45679071846715,5.23388381144175,5.03712474544453,5.18306848101311,5.34922500661004
"ACADM",4.80143226098321,4.86184183324686,4.8746357064162,4.89610345478821,4.83473360070845,5.13986323523351,4.98431676666424,4.85321023444519,4.88833425832501,5.10563212351961
"ACADS",4.95804298492374,4.63268359401637,5.31987767213694,4.91082597840486,5.05704794811684,4.89141319487843,5.0272636820752,5.04286910986618,5.16896941268592,5.26888928536767
"ACADSB",3.02579716329199,3.24755538031999,3.29369218128946,2.68072526956718,3.2295144923218,3.61946443809747,2.93035498111227,2.70131541383145,2.94700245499803,3.14827720498436
"ACADVL",6.13375085498481,6.31614466654339,6.26046835403623,6.22547144189445,6.18434392804226,6.27888576207318,6.26166548885792,6.18302828563402,6.17725963165304,6.32057273105636
"ACAN",4.42561585229432,4.02378768995649,3.93473270185099,3.91803253199091,4.05751632832119,4.31487187040387,4.06773518330175,3.79074303438306,3.5790785411611,4.02191795873756
"ACAP2",5.22259984278754,5.1862707707938,5.24114980486841,4.88122913929947,5.10472945571831,5.49507790945777,5.29227139746066,5.06279615618499,5.13165367036821,4.8360547608919
"ACAP3",7.66964731900495,7.58982797285128,7.63585553460115,7.6175331266657,7.41570047676737,7.47452542120594,7.71283344984828,7.75641300409694,7.75880728799379,7.49352861162054
"ACAT1",6.72053684949209,6.9238470800697,6.97772030418496,7.06034050244546,6.89490802439596,6.79676082700437,6.85874628769386,7.04651937244892,6.83807863244297,6.94021675555204
"ACAT2",6.3630295547825,5.97729236906221,5.89418053029822,5.99273009153724,5.94664937566068,5.84885374246116,5.72289440209535,6.11921122377716,6.23389019551995,6.03248539429648
"ACBD3",5.28822791177712,5.30864017765477,5.42678166581581,5.34408233852946,5.41479270680738,5.46109537455444,5.23159025100931,5.30193280008393,5.35232864242311,5.40765860848421
"ACBD4",7.17307940118561,7.16244202523205,7.27889260272995,7.30426956494057,7.52816835577982,7.14329144038765,7.32783521332748,7.45846202511545,7.60916256010823,7.57886683193634
"ACBD5",4.7389629510612,4.98441477659127,5.14898120734365,5.03024902937031,5.14519598515025,5.28532790005002,4.92025082379936,5.10184306498439,5.14323857706541,5.12016595422861
"ACBD6",5.74800908209942,5.77562239825573,5.77589990317215,5.81629742535858,5.97899254679666,5.64638905191962,5.67811854225965,5.84616439145748,5.81393745814411,5.85269711294937
"ACCS",2.56559812681821,2.11790604945626,2.11105844174524,1.87302108269834,2.45002075366297,2.5345612582785,2.35396511164068,2.32120448235289,2.15737031552094,2.262677427031
"ACD",5.60492812104578,5.40506939594307,5.68446636006784,5.58801935479031,5.66589459965178,5.46538722478025,5.65605388321645,5.64935987856099,5.69893310888031,5.63551544370863
"ACER2",3.94236598394838,3.61319698622648,2.96923127913346,3.91803253199091,3.27190156390914,3.91135603982601,3.57616488543527,4.12991019313338,2.87934165429508,3.51380101400179
"ACHE",6.56506055856011,6.00470801637623,6.31317864372502,6.32225909331765,6.07787192134098,6.1713416464597,6.34677788851564,6.45485787465162,6.43579518582345,6.57649415798567
"ACIN1",7.41556554410276,7.54882164197272,7.51124369187182,7.41168386264582,7.8236085935605,7.46919255976053,7.54103270184409,7.50861931313204,7.45908028878911,7.42005655275119
"ACLY",8.8730109845423,8.60785677113323,8.52475666361982,8.45753702713953,8.40973502408904,8.39173867235471,8.49336359167919,8.58656722003155,8.57985461631584,8.30481344233931
"ACO1",5.78303361470608,5.92659179712931,5.85824870229571,5.86246927555867,5.6132913828545,5.80719277706908,5.89653037218063,5.91355482085621,5.82836215110939,5.61342668715706
"ACO2",10.0648737692917,9.95661219104559,9.88451197175486,9.98279293927054,9.85570097247059,9.71811981115453,9.95071300501147,9.94825897631933,9.91771180491276,9.88071864138307
"ACOT11",3.18863543885092,3.22286579424231,3.35685861026531,3.33297127622984,2.77874580099588,3.57249135307069,3.74647549307329,3.40119657474401,3.31797380532169,3.22199757434775
"ACOT13",3.89596608149454,4.13382896144291,4.06022942256735,4.39725618376543,3.93096881460405,3.90505042440895,3.82159371634462,4.04659054202645,4.13783960886629,4.01674872073285
"ACOT2",4.39257564571285,4.20488992161618,4.23852296787443,4.26599815693046,4.17385321331004,4.29089000277542,4.19561276831059,4.10266815679404,4.43036289817898,4.34838722371038
"ACOT4",3.26364362038443,3.46316585533146,3.11033271815838,3.17118505450297,2.94514773862717,3.17143294383384,3.23516649916662,3.23048867638617,3.38781206224814,3.3175794389876
"ACOT7",9.12098913700571,8.74259826250564,8.91588248947316,9.02400055097785,8.93781516916286,8.51874167725586,8.85510807649694,9.0623545101061,9.04379871546629,9.13918703199236
"ACOT8",5.82078067232119,5.16698610472778,5.61940852693626,5.72760891269518,5.66589459965178,5.40634136160071,5.81768471007102,5.74408043218312,5.61821673072069,5.87429274948334
"ACOT9",5.45753481999427,5.5732040911395,5.20727285068394,5.58343188763017,5.20110464335275,5.33072979770849,4.9978755210848,5.23325509566632,5.31696248045956,5.38977601355163
"ACOX1",6.93158697190096,7.01654536477741,6.84356700872601,6.89802710743314,6.86925418606167,7.08869672156864,7.06152467809131,6.82189740653099,6.78545054972396,6.93474575910505
"ACOX3",5.31366542782047,5.16374678203954,5.25503374352604,5.27748111732897,5.02642638213725,5.18740317228902,5.26337296118547,5.01391579577098,5.18866975304725,5.00219463282181
"ACP1",6.11216759214093,6.03516201949472,5.94987252774094,5.98231313584996,5.75450759554761,5.81225608032489,5.77579797317145,5.94610518943592,5.97332744860471,6.07786512081435
"ACP2",6.03932380336437,5.92850171695034,5.94816430543621,6.07018868238971,5.78409651220395,5.87328482080586,5.97540735600595,5.85598647733939,5.94547633581822,5.90818715146167
"ACP5",2.17944609703208,1.82165586632679,2.29433130889321,2.45825524113506,1.69016455586605,2.05432520721399,2.60139537235985,1.98167911721378,2.06293772376107,2.20929926943416
"ACP6",4.4579162914586,4.62328090021938,4.22729830693525,4.48841274618629,4.71694362053371,4.53502305434097,4.48852131897652,4.49930076512592,4.42087556450143,4.45159630186484
"ACSBG1",8.47054968856619,8.24718980194135,8.42235406018086,8.46066721609672,8.296879187814,8.45245439596718,8.6291578536115,8.47971440989462,8.37555937969314,8.56994074412547
"ACSF2",5.8781714138047,5.61649760392445,5.63860040690129,5.69395719363149,5.6378083325963,5.56673656358182,5.76632231689416,5.73523819348258,5.62029066574732,5.81894292106953
"ACSL1",6.04692762067438,6.19125948829382,6.01659405789406,6.14681226227697,6.02308838543568,6.03361422513136,5.75199110745176,5.94763703831163,6.10208207286983,6.11703817673067
"ACSL3",7.53770684919263,7.76518225952619,7.66682531316314,7.41426936971624,7.67260226033219,7.95037014625048,7.58706038305715,7.66764674193569,7.59920795619593,7.71275505049533
"ACSL4",7.21485654948459,7.16163032285467,6.86001274338007,6.75848764442682,6.91844690428487,7.01814378786422,6.59445107333168,6.73497214205944,6.97969674082793,6.76478587325475
"ACSL5",7.20605409834834,7.0772024071042,6.72985444556797,6.98059328084559,6.73555519581719,6.76490617613427,6.65902680141418,6.77002689695752,6.89743088439614,6.85371742453985
"ACSL6",7.74310190005655,7.59584957424833,7.75300274744617,7.75748364770443,7.70293311744429,7.82112165922208,7.88287172311069,7.78325622790277,7.7709933462053,7.82938157495466
"ACSS1",5.8136664891787,5.89177368232799,6.23267149255206,6.11537882635236,5.93350631406826,6.40265831011938,6.34147003180253,5.97643733024936,6.05838954808224,6.15635133779397
"ACSS2",7.12143961244075,6.96257644285979,7.05196956340383,7.09781578142662,6.85538330032322,6.88990771593648,6.86171553022822,7.03503688564744,7.05522585541651,6.98457793079502
"ACTA1",5.80292900141123,5.58051050056877,5.92577137186372,5.65513637185725,5.82737224500725,5.50553536429299,5.84794622450618,6.0002520896381,5.92883860066621,5.92621946697113
"ACTB",11.4392141927972,11.2322835674048,11.4795203406698,11.5723225605923,11.3655743653445,11.3149258755194,11.5957579637738,11.543590684784,11.4471184425347,11.4995081481641
"ACTG1",11.0749423097499,10.9424533772239,10.9613058865156,11.0119995763137,10.8820141745976,10.794607335396,11.0122370049696,10.9853068821764,10.9557738135656,11.0643310220489
"ACTL6A",3.56418147742817,3.81664345994997,3.71929270911669,4.12159191312094,3.83527999993391,3.97895758809403,3.77195196558199,3.72079741839809,3.86449759001227,3.8581670039452
"ACTL6B",6.9934951437175,7.0102468284191,7.07406745084492,7.11540035783909,7.1925354088918,6.58726696707298,6.91771368840696,7.18608137494579,7.06439491775299,7.00560508149814
"ACTN2",6.08139806413673,5.90347333645335,5.93269859845976,5.93628307384772,5.60916441007781,5.70745125944067,5.91522920011735,5.86736169507847,5.59098070880303,5.80401721439837
"ACTN3",1.51679511969813,2.14444178589774,2.06135632081365,2.04303664239627,2.20953148004234,1.93560707504902,2.07573567304939,2.37684233544997,1.98782193721678,2.11569759879185
"ACTN4",7.73559314356036,7.77953824273744,7.98354467107384,7.70460085796174,7.91671369534222,7.97353094115218,7.95450418637906,7.94997005166731,7.99810313542523,7.96337657335229
"ACTR10",6.29441588207346,6.24589170875421,6.13694574626984,6.2831885044312,6.17599782969909,6.15150221386702,5.98087978628199,6.06095742411328,6.15024292954882,6.28123641783294
"ACTR1A",9.17368703053931,8.99947384514389,8.86156125036267,8.98148299700563,8.86180132531851,8.85396355999003,8.93991162160209,8.98166189318999,8.99747859995492,9.00041327521374
"ACTR1B",9.60370319273423,9.35836127284103,9.36107851315255,9.44210444837633,9.26277782420631,9.21944984800636,9.34801712814001,9.46637825747368,9.50786918481107,9.49111037131252
"ACTR2",7.88984511650875,7.88951615069142,7.76712039597666,7.73076605144091,7.76638651036528,7.98777324984018,7.87627991598078,7.77335643771351,7.83579049633774,7.76840707816609
"ACTR3",8.47139755682029,8.65216177407322,8.44281790537859,8.53679287642082,8.54712652107548,8.60733833767781,8.49861886462865,8.50880093241432,8.42058463290595,8.5077400813667
"ACTR3B",6.80457417390125,6.63431270560598,6.70174375014195,6.70458654577784,6.56919366188016,6.50939001826102,6.82491430441631,6.67427724758818,6.74420463250349,6.79378432297453
"ACTR5",3.70924368332593,3.36503707803976,3.73522902270923,3.66367726982668,3.48508318423875,3.49063555565006,3.56891587429174,3.75619407810306,3.88534294740408,3.54286036669628
"ACTR6",4.17111170536281,4.25445714182488,3.65372650472842,4.05687835614509,4.00822119327198,3.89871712788471,3.69413181784348,3.77702257466987,3.68591339969747,3.82306216349068
"ACVR1",6.06051430821973,6.09760586088336,5.86731590573008,6.23134817042368,5.96614215724961,5.86030641677841,5.77737121607809,5.94457171231906,6.03836531301778,5.81745728002776
"ACVR1B",6.39317050674814,6.60833599743335,6.521652559762,6.5719303737345,6.50844669468888,6.364102372996,6.66923146321761,6.65752642290494,6.30265763611828,6.224074774166
"ACVR2A",3.92926044314419,4.55568811286743,3.96207549173021,4.1466858512006,4.50229994055207,4.21135395972058,4.12322641768599,4.16193582273977,3.93950151129514,3.67342135855365
"ACVRL1",3.92926044314419,3.65992969052343,3.09806059269266,3.43834514068013,3.14081078915369,3.64238962913158,3.59769590631216,3.55382567997397,3.35829435733761,3.33429754116637
"ACY1",5.03346772960436,4.8294993593565,5.12800966560409,5.09614104366551,5.22287523458394,4.87537580192272,5.16584389107259,5.08801874291773,5.10524240833293,5.24477411894088
"ACY3",2.86991319640259,3.11965197075934,3.04790075059528,3.06987761412716,3.20784461328311,3.03948334893726,3.18862991395469,3.09328708858771,3.24458205751641,2.97787076685665
"ACYP1",3.30481711023817,3.3984937880061,3.54942720073478,3.51743139996039,3.97011202390593,3.83380634576251,3.63981728543676,3.87043354095685,3.8362268208183,4.25927555582887
"ACYP2",6.14796237343665,5.92659179712931,6.15482952708948,5.99618576233705,6.42872923507511,5.94418966158538,5.83440703774223,6.07083120717549,6.29488818670016,6.62485932129599
"ADAM11",9.0333705747389,8.47694902480556,8.83500105773611,8.52248495961642,8.34668490216573,8.56221804844454,8.65826708336982,8.64485807334033,8.81032611059983,8.56662831062446
"ADAM15",7.54524286286761,7.12378955127063,7.40192632948145,7.23136803887505,7.09113444510821,7.23852152552984,7.48917434367674,7.39363064026418,7.39692717614073,7.36518689083175
"ADAM19",6.06800754325684,5.91122072541502,6.06152849331898,5.87378498968146,5.67381983226376,5.80719277706908,5.84194448914258,5.86574214490724,6.03681341356686,5.86569324753274
"ADAM1A",3.25316398816917,3.46316585533146,3.45635349100197,3.57402495582283,4.04534955171225,3.31151754170155,3.82159371634462,3.78389911517251,3.27649389186154,3.44619494963673
"ADAM23",7.35804583738703,6.75330795209546,6.53877932065134,6.62199844139215,6.60279128427343,6.74650862538653,6.5989065346678,6.56773919492905,6.80746100756642,6.51641400416469
"ADAM9",5.67530104557612,5.76497310335836,5.88528112322985,5.5367366040123,5.65392451778724,5.90838490861251,5.89653037218063,5.63040919023732,5.75475167421461,5.54505572860749
"ADAMTS1",2.66381509957577,2.64949542928629,3.84211060296706,2.57377424750988,3.31307874562229,3.62714671667596,3.75926996455061,2.65705746616215,3.24458205751641,3.48414428270201
"ADAMTS10",3.81989603421259,3.77479162706219,4.06654155554014,3.74808284242236,3.95718193308957,3.82046622206649,4.09826739914753,4.28336985247215,3.66998346154874,3.84072135605956
"ADAMTS15",2.58243901584214,2.24595766426808,2.6873687342173,2.61031265998542,1.92077394876833,2.03135027697998,2.13583997902132,2.58013647757546,2.11092652549343,2.19105846736603
"ADAMTS3",5.51787309534241,5.35197893051693,5.5125031321063,5.37626436561353,5.28110385218168,5.63690752921487,5.40850686198186,5.36748921047426,5.50379964316089,5.4427722497023
"ADAMTS4",5.04566387255337,5.4349360162571,5.69265119615315,5.43346256108124,5.67776618209806,5.83067095748422,5.53107019939283,5.29713420863441,5.90691866393995,5.73172067456044
"ADAMTS9",2.46020300445918,3.21036072482248,3.50364078284097,3.21929020937251,2.71872150798523,3.67980686230025,3.765624900152,2.71577140587137,3.21194834854951,2.99899518758569
"ADAMTSL3",2.66381509957577,1.78838922222431,1.72071986588113,1.87302108269834,1.48925543780532,1.40284287529295,1.70448865982455,1.50388755925723,1.9354800365231,1.81580713737411
"ADAMTSL4",1.80204435549985,2.19609244217752,2.67089179767523,2.04303664239627,1.97309425747834,3.06233014159446,2.68423645459992,1.95755319491385,2.60554901801629,2.65751837708085
"ADAR",8.0760190300529,8.14986242563436,7.91129993158338,8.02102933400237,7.99154566583787,8.01913103926889,8.07004772890635,7.97234198041272,7.98166144847359,7.85856777650613
"ADARB1",8.66541346014731,8.61587940796512,8.57847138797389,8.62871586208145,8.66810757230668,8.57815877862734,8.62523186550843,8.68811216819369,8.6221228253183,8.4689957347431
"ADARB2",3.37415880797957,3.64141786506046,3.87844157654063,3.41787710373187,3.80673269940239,3.35842466137112,3.75288691215972,3.56982912233786,3.35829435733761,2.82064787297077
"ADAT1",1.77299612156412,2.66790455437403,2.31568616585587,2.37576112386671,2.8917848908565,2.51812865889809,2.69759236617709,2.0517266848505,2.3294979359686,2.20929926943416
"ADAT2",3.17759439461931,3.37627574389792,3.46593575765751,3.04339881858585,3.46695346734666,3.00452010769682,3.08063741858605,3.23048867638617,3.34831937157864,3.18560821869893
"ADCK1",4.98995051648691,4.81718152597841,4.92413759755489,4.85862611083664,4.78437949694062,4.57925683734694,4.96787624361371,4.82681672000911,4.71286192449853,4.8564530288413
"ADCK2",5.41115438249197,5.20530105320732,5.27152000088552,5.41808659499643,5.11640760570744,5.34710308728536,5.41053591223746,5.4776216472534,5.28594291583055,5.20896188279627
"ADCK5",5.20910822017929,4.98073789629233,5.41446264403923,5.28879703190989,5.35196810876864,5.169101105497,5.2154324142692,5.37888856799466,5.24888978771539,5.13216662702815
"ADCY2",7.15771038340596,7.80054718424027,7.59003574593691,7.79566340291586,7.70293311744429,7.2334975435174,7.62075192796333,7.58934211514457,7.27255782941734,7.24544928077836
"ADCY3",7.98751451153604,7.46181927703487,7.46361129571591,7.56381809479105,7.22795487725933,7.42635526707247,7.51156047113594,7.44929963020494,7.63041234059104,7.52981500221908
"ADCY4",2.2443778353144,2.36356437470384,2.67089179767523,1.53577159266449,2.02358335147703,2.3611510370842,2.9858415623631,2.22342341997881,2.74893061038259,2.47356360653776
"ADCY5",7.65130773151847,7.41012997966661,7.62947441051031,7.57194606432136,7.43448159536351,7.52679709964963,7.84960730879932,7.58048304480574,7.35644299992983,7.47997590428492
