"","GSM3574340","GSM3574341","GSM3574342","GSM3574343","GSM3574344","GSM3574345","GSM3574346","GSM3574347","GSM3574348","GSM3574349","GSM3574350","GSM3574351","GSM3574352","GSM3574353","GSM3574354","GSM3574355"
"FDX1",5.29200017506048,5.23791517531621,5.35817237761058,5.67174272692689,5.18103596246256,4.56312216455268,5.41773648249439,5.43255233100315,4.54151252373234,5.04376345677938,5.1932294819125,5.26224467263807,5.29883838434035,5.33642543445672,4.97653453737711,5.08296359904753
"FER",3.52230627919226,3.58582431750838,3.98763654112139,3.3952516326927,3.86864482942111,3.27620687177869,3.48961717360365,3.71156320679678,3.20850691736577,3.60509041825288,3.83394339856319,4.03632759973778,3.58366202319466,3.73518269662669,3.78054531678453,3.45724088984253
"FEZ2",5.65257429962204,5.91505512959334,5.7363230998549,5.92398231515394,5.44544925081797,5.37265020182965,5.49397590702418,5.73542948966799,5.35318274175764,5.9091655838669,5.78434571078701,5.56928729689563,5.67277510691687,5.48288698144284,5.56836825581177,5.38257330317533
"FGD4",2.14106583654096,2.2059796413599,2.9548151673165,1.72131439427748,2.76432506455494,1.92967015731993,3.00137497478904,3.02605655942367,1.92022110008948,2.65036344590492,3.79596056087259,3.6115316471796,3.15842026024032,3.48004522299865,2.72069551841087,2.5738865266288
"FGF1",7.70452151471078,6.82812864108237,7.76387918638873,7.35888926280988,7.96876141126098,7.60511092905196,7.92735822819585,7.61611355116361,7.87533574053863,8.00140472880548,8.24588759038041,8.1845812282739,8.28783720948058,8.44282410499831,8.05495829432288,8.11650599517517
"FGF10",2.59623655390158,2.87331737349274,3.29741046892713,2.82644024303007,3.52972544937119,2.47043540439159,2.91250818428166,3.61442015816829,2.48407457305722,3.39598421859286,4.11995422193408,4.14812280701653,4.2460096358765,3.90101699500774,3.14570675768638,3.70825003498483
"FGF16",4.71183626202594,4.56877702541548,5.10551607251416,4.93237239978599,4.96822433071555,4.47688638073884,4.86910167854883,5.24770683053738,4.46592766157313,5.27582818766899,4.57301941224402,4.93719508449627,4.8405978137608,4.31196506817659,4.34349489589775,4.67311107287895
"FGF7",1.1236983068806,1.37549000224529,1.58558048619196,1.12011064700337,2.13708888963667,0.726191918791982,1.26687610179594,1.98804576438437,1.2750264508637,1.76554067167431,3.00963468798641,2.26146060790976,2.69221115722663,2.42727810025777,2.72069551841087,2.93177871782045
"FGF9",2.58018187115904,2.36948352474236,3.12163507416343,2.97683688650261,2.85530643493999,2.35685129260915,2.4343044901612,2.86987445046166,1.70332699239493,2.6034638699621,2.58869882213024,3.0621171595694,2.72967624220723,2.29023224768634,2.43539935816704,2.98366058855607
"FGFBP3",1.50671667126475,1.18197005430984,2.43535854585077,1.78989859236883,1.85789353489119,1.15219007614323,0.473001496120769,2.00959426298805,1.07851171528261,1.98876360652859,2.88852618014258,3.54842838284291,3.05890925780339,2.84583615404772,1.5800724782847,2.18811696201606
"FGFR1",5.14902699351123,5.14403041765819,4.16626260761317,4.76216932078444,4.70632834895342,6.176951298083,5.23475261966799,4.42345519981136,6.01653133305574,4.86973227517048,3.64388292811833,3.09781588246981,3.87870065232963,4.03393007545458,4.82606833764014,4.70436980439276
"FGFR1OP2",6.30285619765339,6.15811913417405,6.59215045744415,6.47970317539594,6.49409640278048,5.87482218993786,6.30538714010468,6.50435536634037,5.89049136814927,6.49282441081721,6.76853440227832,7.02168120817298,6.72252252679706,6.77691021116657,6.50278489254842,6.86409197291421
"FGGY",3.42729549164776,3.4505363643927,3.31773086468331,3.31219527096281,3.26785756826631,3.38303357304696,3.42268718665608,3.31276333777153,3.55229784808627,3.33536610900186,3.04244853401427,2.80567734853393,3.02916797658797,3.34815118523937,3.96568528710154,4.00112793580541
"FH",8.10723694889331,8.11370936287994,8.1384655644925,8.09822910929102,7.97701589969792,8.01051852617437,7.9887361897752,8.14064540490068,8.05276612735754,8.00178209538672,7.46024899958183,7.39955379200531,7.660666241459,7.80032426260508,7.9917623448092,7.71174888816168
"FHL2",9.74105095842864,9.94052991645423,9.1679466929937,9.52602449727666,8.95411182726282,10.179213118288,9.61591422616291,9.1869738676993,10.0589773061963,9.1209910873029,8.53135030087402,8.70756109257079,8.50292147873108,8.69002611619608,8.91468708928367,9.03639291223822
"FIS1",4.73469097667532,4.86002357736108,3.6149341667164,4.35575480328108,4.06249402900956,6.00009638514861,5.09367485526873,3.57369595652016,5.97573793229452,4.39489672718338,3.05857975617542,2.73941567721399,3.44413008549138,3.58422502280306,4.76461928852065,4.25443660562757
"FKBP1A",7.97511442609596,7.90136563622028,7.96786600602526,8.17663011558906,7.89339075814754,7.43894587907611,7.79101098172186,7.94238521413059,7.35127495954253,7.97861520096029,7.91589422857487,7.87438578393196,7.89924577693679,7.95650146828669,7.77800863801787,7.84043126794002
"FKBP3",8.40103343223536,8.2993684503213,9.31956248338979,8.88150441711544,8.81630115456193,7.52234518715962,8.13266596876588,9.2198436523495,7.46887593174887,8.77780404982067,9.95979527861426,10.2079335891793,9.86663281747456,9.74734095855239,8.87954771096831,8.67147630044206
"FKBP4",7.43653377112414,7.50950643177294,7.17034512102151,7.4035740933264,6.99970250808568,7.4176097341382,7.27873136349227,6.85597547931159,7.2665680268754,7.0792693424688,6.10872728832317,6.01667831042533,6.26571389713442,6.44159235664828,6.35031954496191,6.78724707499339
"FLNB",5.48408556200393,5.41575109652967,4.52898158513956,5.08345991152448,5.18834555654845,6.40622776040469,5.48306776311939,4.71664023947768,6.35902128695367,5.0231234904567,4.14470154555917,3.69548368482197,4.00629943737318,4.37141599494837,5.54197512644745,5.3728803392265
"FLNC",5.99229507653582,6.2231108810751,5.09485640509644,5.59316125893871,5.66673393763171,8.00315717896585,6.54510244155141,5.35681386739262,7.95414891300324,5.85179333732687,4.05105374888941,4.16810904883956,4.356916080326,4.6765062216292,5.82659647416633,5.93064173562172
"FLOT1",4.47900196105447,4.63646207818178,3.44908035438647,4.18163999498852,3.88673211453075,5.93412675265062,4.85224648355462,3.64427320333226,5.91492811497386,4.27282167598193,2.73639610506965,2.646046950072,3.02916846081292,3.34815010009854,4.29295059376858,4.21156690777768
"FLOT2",5.4882721659829,5.64190242491071,5.14673742740163,5.40235270499159,5.63867364680742,6.4237960538861,5.84742150105154,5.34971173306046,6.77850381776379,5.56759131799027,5.30149720060714,4.99190690555963,5.27069637349374,5.58669449365932,5.82350718331708,6.25199199991392
"FLT1",6.9673931796738,6.88568807771479,6.91558358850865,6.79008972352766,6.99345679924464,6.74825067584831,7.03164456862011,6.89557512948844,7.01409351547824,6.89072911696914,7.06554270771518,6.98625211023262,6.83946370914552,7.14972630500061,6.96736693209849,6.91966205903395
"FMC1",3.90867309336977,4.14260776202336,3.26023774390145,3.67011011076547,3.80593591597993,5.14193906319712,4.1941574406202,3.67428946602033,5.06808980505014,3.69612790384966,3.07476738520986,3.29989803673374,3.49694119081607,3.53132937494979,4.0041671902251,4.01616342248691
"FMO1",4.6104462740506,4.83225290454148,4.72835924189529,4.49064372986145,4.78364975687117,4.59154066505031,4.92121669647618,4.86882418903137,5.12103796545313,5.05106389186978,5.31237303946953,5.27008907798914,5.30195086344774,5.72052334564487,5.56345618313522,5.20818943094741
"FMOD",4.22330537688847,4.14593733091921,3.41073521766422,3.19189778943342,3.37424967692106,4.22063966191939,4.8483942167755,2.92103169262687,5.0468134826497,4.09205687350743,4.11046081356839,3.67175510071589,2.74559060342622,3.32828520732142,3.81163026883907,4.35634938328227
"FN1",6.81755436272622,7.20422171648963,5.88293741020665,6.21178034075141,6.52649861895094,7.46605946984324,6.77564439053969,6.00720651977779,7.20160250344868,6.50596967135651,5.78918700975264,5.69406736444904,5.87021461009271,5.99392115728595,6.54062884963278,6.25480400299216
"FN3K",2.86894465861278,3.01189958743041,2.50142124916225,2.64165922833094,2.5266626110509,3.17028445756787,3.39191383839516,2.24581556148708,3.49711466005142,3.00935480758078,1.6093430965251,1.43418355697334,2.32703479636864,2.11579488974787,3.42379090329522,2.98366058855607
"FNTA",5.72949903348342,5.64337636678337,5.97591433593698,6.07303944589919,5.76680315064809,5.02480522855006,5.64025646121204,5.99780302867238,4.99026602334626,5.66172466191554,6.1841858442106,6.19414004161062,6.05865462329588,6.0751353089914,5.71141678130648,5.40177174185436
"FOXK2",4.62070750823897,4.72262779863158,4.89737652053897,4.83565485973566,4.68167867013177,4.67690354277243,4.56213096629235,4.61486902751535,4.58582653088877,4.69807024110997,4.74236040948499,4.83513353092804,4.668005462509,4.62451087559874,4.38120345643033,4.83721294950648
"FOXN3",4.45973672881519,4.59044843339998,5.36559499247735,3.83633847713331,5.15590619641238,4.92897469389517,4.67187496226838,5.2682362430383,4.87541451345277,5.03744613768598,5.42671704001681,5.62940287598881,5.21876057669364,5.2344998050701,4.74019081110675,4.94716248226643
"FOXO1",4.2575449446306,4.42962168531817,4.4765697630727,3.81007010169864,4.20768612813747,4.36198292998181,4.32208523392291,4.13078049242086,4.26915827290536,3.91779025255268,3.93351632148679,3.83950882910952,3.98322054781672,4.08809257201378,4.22821271676167,3.45724088984253
"FRA10AC1",4.41204831634626,4.27073680374105,5.04588854257872,4.86906010030355,4.6608105839474,3.26448769343927,4.09733243248717,4.82998623487636,3.12360523392,4.38337406079473,5.53623698765793,5.76794713955764,5.25454355655175,5.01775394724328,4.47486811484048,4.35634938328227
"FRMD4B",4.14545820521424,3.97454046303107,3.80350252000965,3.8720163063991,3.93271939204749,3.87045286384799,3.93070146526498,4.04468505580969,3.88020231908627,4.02844513190323,3.57826483900815,3.67199196014624,3.69202354711192,3.74270975730499,3.76351465985244,2.93177871782045
"FRMD5",3.96715319209702,3.94738514707796,3.0461790882573,3.0717102150153,3.09817572328352,5.40836754155161,3.69264144706272,3.12808540043441,5.34147924965741,3.5931365084786,2.63246272245541,1.94603949137661,2.59405718528756,2.85974241471674,3.52158349310753,4.48791849861711
"FRMD6",5.48752104324552,5.66718824937589,5.96014185451911,5.55716508885889,5.82300718952337,5.87755107693315,5.64189211001898,5.86333968120087,5.88729344319498,5.72879504753162,5.9232554476211,5.88983209979868,5.95223358831213,5.91578019505836,5.45333593277115,5.39019801589121
"FRYL",5.18957105443345,5.33540222518699,5.23978923553887,4.73633549545045,5.38565805751208,5.68822845921251,5.43858963191572,5.35260443771434,5.58718892596541,5.27458135768971,4.94685539590722,5.10885508259718,5.12697237849209,4.93478918125575,5.37072034026652,5.00978293744508
"FSTL1",6.76948479985801,6.82066823689303,6.44638404027557,6.4213013944764,6.79850666978493,7.09797140454265,6.74401013335991,6.5977626216752,6.83541842703413,6.63981489138823,6.67750178242145,6.43472668714099,6.29880756812625,6.29576731523202,6.3512687549618,6.36649193857794
"FTH1",10.3613094871691,10.310730504069,10.149903210791,10.4473948997841,10.1072975678035,10.0440629982599,10.4444121885155,10.1929936201507,10.1076067964395,10.2307634336331,10.0855393532666,9.91113589839427,10.2997910418069,10.1839894608715,10.0989221502963,10.4155225319267
"FUCA1",4.05754864406092,3.85947715454905,3.62237879040629,4.06886005420125,3.93271939204749,4.79769062485069,4.30979059379308,3.67831129256587,4.93527778049771,4.04608974192312,3.56703197858175,3.59913067157931,3.5315809479632,3.8649567777701,4.46084807494036,3.21830187961834
"FURIN",3.78936023390041,4.33965764612695,3.08977878528099,3.53167547978605,3.64038775349521,6.13090242618673,4.48038659005073,3.65114778225547,6.06714349129641,3.75566733340653,2.2383652484173,2.71663322709441,3.18564192449227,3.13599026923133,3.68125829807277,4.37589566694497
"FXYD1",6.40407508745337,6.44696799271533,5.03198611200426,5.79226469228859,5.28014630427534,7.72966868513367,6.61588578477288,5.23861111263378,7.62648016084995,5.6636309836661,4.16719078479776,3.88107934489807,4.43837368383735,4.80783783141973,5.73053314904376,6.11058386109024
"FYN",5.63648357255532,5.54716934008693,5.89066172438954,5.81163707176466,5.83172314815307,5.87754876894591,5.71208429479463,5.80331759185899,5.81693199826747,5.73426840627697,5.45630322903,5.41156175331063,5.2863211956174,5.18449004732122,5.65865289408079,5.95032959110958
"G0S2",2.9362196968964,2.88406957524062,1.73035225635685,3.16503756645764,2.46058167737848,4.85936960857814,3.28710998326339,1.64673275169227,4.49156514277805,1.63171126312011,1.65249442185814,1.12378092625569,1.61462546926437,0.422325069083498,2.16838074434332,3.3427123733795
"G3BP2",5.48969486365789,5.51978090363193,5.78521164728617,5.24179705587966,5.47444056483763,5.41301808718212,5.42725256865812,5.68274964615503,5.52371718753364,5.49936131476522,5.69944690484211,5.71145542492857,5.76362515524872,5.96204572926275,5.22487199368743,5.16389853418302
"G6PD",4.39541041273766,4.30679632461783,3.81003445450246,4.13406598310553,4.06884459432853,4.20069715629869,4.13962499324644,3.63043415926467,4.27736999623277,3.97724731166174,3.46179505664077,3.11534040742266,3.54214865907171,3.87868081714481,4.23646584509361,3.56334242467647
"GAA",4.06958405637979,4.16207197936291,2.50142124916225,3.36934062854305,3.5017548921151,6.32534023546657,4.70979725145436,2.97219395126209,6.44025947779801,3.71212088385001,1.51896407634089,1.37721718407762,2.19932399541098,2.87351591046618,4.0382920485383,4.67311107287895
"GABARAP",7.52987030541971,7.49655497489858,7.36700101842325,7.6683840942234,7.20535807928062,7.15700134868589,7.45049311982046,7.27612422875332,7.05979786031536,7.36148082350775,7.26292734238308,7.01103868509483,7.30034931189376,7.37280126012146,7.56925150995168,7.39476845653479
"GABARAPL2",6.83986119691313,6.73729920247444,7.2277614930369,7.23409216576594,7.17384850102033,6.44637600871321,6.70444810114352,7.28828581123578,6.370443805728,7.00620412758182,7.72633037779641,7.90995903824243,7.60531730978218,7.57914625918374,7.18278528194233,7.09124111814813
"GABBR1",4.48347570612475,4.57236874552307,4.45165668891049,4.34210822415807,4.77939502804346,5.0593406108752,4.8408988646036,4.5828851204916,4.86150404518972,4.56241756559116,4.91137861655709,4.89551535884728,4.95177862092849,4.42690069229728,4.58883874649384,4.79427696227758
"GABRB2",2.09470846789872,2.16465718484275,3.01259224512722,1.34948701253886,2.58098995010081,1.95175818404876,1.84580668054213,2.86987445046166,1.50501267714697,2.38052912301389,2.32092829840988,2.96880131805447,2.81929143176085,3.1473729789576,3.48741440024564,2.8220581737728
"GADD45A",5.02471836070125,4.98546585237641,5.57502470832038,5.33367921922123,4.95628498686859,5.06758214020704,4.95844738086712,5.33350832662263,4.5084071382376,5.12764068944545,5.04322841016857,5.02325785397082,5.07697543909444,4.8006467251474,4.63014184291505,4.67311107287895
"GAK",4.70991519432618,4.57470460249045,4.52104247327425,4.50090913801757,4.80472948949604,4.92597799136387,4.45827771658265,4.51670158287101,4.926950144311,4.6508011396467,4.55038274562051,4.31183617541469,4.32054671210695,4.35186996791667,4.67637489863737,4.09846294743098
"GALM",3.4184858193041,3.56583968312912,3.15506248433675,3.35099659645047,2.90568003086407,3.70969008015036,3.8609519963552,3.30965709655187,3.48974087882121,3.49397101724901,2.8910453065223,2.75586573712109,3.06275593259047,2.84033409080315,4.04653434437859,2.96725019387334
"GALNT1",6.25395108338483,6.06295152062147,6.56408371645511,6.28736270574833,6.43543806145294,5.57833376563275,6.00934631901898,6.52761163920728,5.38544988714638,6.16742212556364,6.40685764233037,6.35029546825177,6.24160197218043,6.30342353885778,5.92050750673803,5.67065761150516
"GALNT16",2.84113095327774,3.20260504651176,2.40115702742309,2.71403819248223,2.86992705489977,3.51004845168651,2.09540989394104,2.55515143617615,3.39515380580704,2.81034846118292,1.85078322324358,1.4889857361089,2.14489651884,1.9695620004252,2.2843720069021,2.7033011500601
"GALT",2.96871622825088,2.84536522890135,1.91135116805698,2.2697639266616,2.47977280559196,4.21294389671243,3.09031667609542,2.22754232488916,4.13098566896176,2.43511752954948,1.26463233623547,1.12378092625569,1.61462546926437,1.80681745064606,3.27147670256293,2.43170418768943
"GAMT",4.81731280484584,5.0278511627803,3.651767335524,4.49235971166732,4.2105608687022,6.12200043132801,4.91040046955715,3.63737179697462,6.16554390818379,4.39259862506748,2.63246272245541,2.46653127792954,2.76619297875676,3.35798252379884,4.16907978063585,3.62997560028513
