"","GSM5283787","GSM5283788","GSM5283789","GSM5283790","GSM5283791","GSM5283792","GSM5283793","GSM5283794","GSM5283795","GSM5283796","GSM5283797","GSM5283798","GSM5283799","GSM5283800"
"ACSL3",8.9641946853778,9.29116563127286,8.66751837270931,8.7113333509889,8.73242384861902,8.96664264338059,7.94574781736288,8.31477183225439,8.18671394040674,8.75251565101245,8.35263530183432,8.50327446067531,8.34071053354212,8.63428902531287
"ACSL4",7.29830325851103,8.2565014311862,7.81854675545753,7.8617602643386,7.95294653820432,8.01467650360633,6.28923362736475,7.25230129837826,7.19765944644461,7.60656510065647,7.43531410324,7.44989472379279,7.41926413765473,7.54500862024943
"ACSL5",7.00989829242296,7.2308602559536,7.29517715586312,7.39004783384878,7.45839368648864,7.46723066526769,6.04779201289643,6.90045306476353,7.15365899929226,7.1236542062968,7.36431673233861,7.33758135749722,7.33756871470348,7.34627644103977
"ACSL6",8.43897252422842,8.21438965251654,7.96392820584416,7.95775421762238,7.98718018795954,8.06240365592384,7.510145878296,7.47999223046919,7.1906000646657,7.59617823795034,7.57900806127524,7.75124755425627,7.63420859586363,7.82801894876341
"ACSS1",6.63144601366081,5.94860489907015,6.57581426673178,6.22330124355488,6.25646039765623,6.46506848603722,6.50207274682655,5.49749800722709,5.89584360946289,5.65546262615751,6.7154336460394,6.7289334480952,6.5627905119049,6.92992410857136
"ACSS2",6.94759109031071,6.53466097328275,7.31509047846417,7.16506628064932,7.11916741228527,7.2444781056843,7.44861355785759,6.89336233464544,7.05065893711703,6.52901144194136,6.69353393964145,6.9254095505534,6.79303023910893,6.87656866795369
"ACTA1",4.63965496294443,4.0398061060998,4.27656565373745,4.56690911896643,4.18827459665773,4.04292155082806,4.04901954277249,4.09680847418486,4.17296977328346,3.92423443849483,4.12596882055118,4.22893524761835,4.19061607614822,4.01688034192358
"ACTB",10.6159672677638,10.5481928417786,10.8661937584029,10.9476547350955,10.7577089009638,10.5785675352413,10.7659945336554,11.0507490067639,11.2788588314671,11.3975038138061,11.1387516576739,10.8137919581681,11.0184715752578,11.0022763483932
"ACTG1",1.7350830864765,1.1663134173628,2.99974365317178,2.2096288712417,1.7326657756508,2.31994816645847,2.3060305549658,2.11175798314852,2.57701992704695,2.26390304403143,1.45241908653839,2.28873793203065,2.03398293572464,2.1249220823428
"ACTL6A",3.89386502702394,3.57165930168417,4.52149968837843,4.55380324708571,4.15757189651181,4.62044511059604,4.74229162126062,4.29276764158933,4.3895195707469,4.48460419513995,4.25118752542257,4.42509301746466,4.28574327400227,4.33432812561165
"ACTL6B",6.82572894478282,6.53135838015689,7.32424333959229,7.21379051352699,6.83458700449174,7.42480199804593,6.88004934905275,6.66469223268436,6.75403821266463,6.46282964196422,6.86203951168973,7.22863609753956,6.81445944358415,6.77358838883435
"ACTN2",5.50169111454846,6.04323399418173,6.30843362211229,6.37382156209411,6.10646085798753,6.36862780761069,3.99838608482333,4.91840814553466,5.75717218561535,5.27355234458356,6.08665497249389,5.78934593005599,5.97742117083895,5.58495443181801
"ACTN3",1.16314914711793,1.23288714080896,1.69730235022838,1.77018929970061,1.78716932431769,2.3010688289002,0.87743938353228,0.711590575815888,0.63929859175304,1.72124060781018,1.17742301267987,1.99129646795459,1.5410244116984,1.44226268584707
"ACTN4",8.48279376990274,8.03741168064385,8.2910188131974,8.40540749837721,8.14843170043525,8.37942433950278,8.77118190081581,8.56322708776869,8.64309622736662,8.40267690706342,8.23096037712607,8.38888214500536,8.21772133407532,8.35076401109626
"ACTR10",6.19981947539117,6.60782221696182,6.540001600567,6.47693713379532,6.39122333633463,6.37541209014697,6.23437906656398,6.44143778160749,6.53229133069199,6.52901144194136,6.18567831082174,6.24323143716869,6.38800726027926,6.17815048674109
"ACTR1A",8.25690545869624,7.90969248281061,8.25318115790703,8.22184253246964,8.41011298779254,8.15007426396236,7.97840877733644,8.16432948299849,8.20461476122176,8.02455368285271,8.28138232654171,8.23543089930269,8.5225977714881,8.27943766119408
"ACTR1B",8.68503625772241,8.38853170122722,8.71887302103826,8.70121561470123,8.77518651185535,8.54653685673714,8.53553199273006,8.60306963178407,8.60111960337569,8.57978437826991,8.62150538661428,8.56219289815625,8.74415625171388,8.5208763052064
"ACTR2",7.41991544073878,7.53286655302305,7.39945068911739,7.37087135189133,7.75651533776657,7.1474071502988,6.74835802985152,7.47445943327044,7.26589948810826,7.5196075827686,7.66254577263024,6.9904149434767,7.61340076190082,7.41578522457717
"ACTR3",8.28948180613076,8.63883429643557,8.44256949217883,8.316704239226,8.47666039568066,8.11300656123964,7.80675748919893,8.64360320500093,8.65399462537824,8.957267100081,8.42486053512256,8.20082717483986,8.55660403598296,8.30158423279286
"ACTR3B",6.46767967963719,6.58888426867501,6.56753714232962,6.57641553214113,6.35897543928047,6.35267263424516,5.53891607732437,5.95797058066228,6.42532712651748,6.41271595718292,6.68134587973583,6.31096517059149,6.75790935530611,6.37127297366425
"ACTR5",3.90007171414575,3.87240598136601,4.16186046207787,4.01789994575873,3.71985174714606,4.02001366734235,4.36988292820576,3.96323010809494,4.14177597628874,3.79606007523613,3.98883982031155,4.03303677333101,4.0007113560266,3.99415743867791
"ACTR6",5.05845025212147,5.34014622256551,5.02140968808626,4.6676786330729,4.74435070154135,4.76866717719788,4.93409768744096,5.24426603263869,5.52993416113426,5.33634656138077,4.52857025584292,4.53811630969185,4.57835463687913,4.1818065041112
"ACVR1",5.21351826231807,5.49227219228068,5.50525570874175,5.9255680009519,5.69719260710161,5.8779405607449,4.64689253438667,5.00866939670596,5.02388590780696,5.13249745902823,5.91180082393571,5.67337811740967,5.56197671645387,5.63722031875241
"ACVR1B",5.63976178155524,5.75690550938099,6.22819002754648,6.48961019709646,6.69813003993541,6.59862329786493,5.4135574291713,5.9871271113143,5.25801191006909,5.23904690386821,6.67465419097897,6.32867062138445,6.48378775367038,6.53764606526495
"ACVR2A",5.14983441337423,5.77377359059518,5.67336448152396,5.52556851749274,5.44724418884868,5.6544642070728,4.83498158076289,5.04111272606563,4.19049658011843,4.73818471254121,5.20372110984703,5.17184889063221,5.24325789426956,5.08843604702359
"ACVRL1",4.84341167604218,3.88280949080312,5.29788898826539,5.36976700440659,4.51329210896422,5.13396967984569,5.82861500413955,5.09155069083606,5.67706556518928,5.09893527206546,4.67880451097133,5.05515151549804,4.66853064864554,4.76178599271734
"ACY1",5.64900461594585,4.96503690415196,5.49032076161113,5.46851433187534,5.30506741023382,5.62060176941993,5.96670941581087,5.37218681380985,5.99891328801643,5.31896017717445,5.24946934224468,5.58142668062907,5.1667721095869,5.4242590442731
"ACY3",3.99010345563683,2.77718328830126,2.7042775394862,2.94443202044436,2.73341841654428,2.98446820150937,3.82843431287704,3.62375800659393,3.47873959993753,3.56649637695418,2.74297832018389,3.35166963432104,3.19108654578253,3.37433244185465
"ACYP1",5.06122230812203,4.66999764889966,3.7994641568319,3.84219113892296,3.78825630428169,3.58544391755093,4.79268629154122,4.66999319414697,4.79383865445345,5.09212811407933,3.7635345581772,3.74733447722563,3.96282903423271,3.45142312750304
"ACYP2",5.45818587767308,5.58119817893316,5.15998421886123,5.22570307140887,5.13162029748871,4.83906996889474,4.34758168254333,4.99548498653118,5.13893842352462,5.521696768861,5.01530744613335,4.83921585446424,5.13305714834517,4.8561626718326
"ADAM11",8.54674494689609,8.57410528100259,9.84828310137448,9.84165510004856,9.44112430224566,9.87517432915737,8.26239853966409,7.37700247093926,7.5611009760761,7.24777901752816,9.40097561117919,9.59929367935106,9.17293172707748,9.40896900388236
"ADAM15",6.86908670389102,6.42236559257297,7.38808080407147,7.33365460265761,7.15393368745047,7.56641636596673,7.48329212967156,7.55754728229413,7.82965077039091,7.46444925411404,7.2925604440133,7.37031124892289,7.19429687728854,7.5347122566863
"ADAM19",5.84189327213332,6.47574491279275,6.50079541172079,6.53921770796488,6.46203435977394,6.45122107436826,5.89008514898237,5.92241889884416,6.11474832295807,5.89461897178207,6.73271716573171,6.56788350951547,6.37776153481201,6.6399964546634
"ADAM1A",3.04682520651835,2.94543557524334,4.24725310929324,4.11031627598166,3.62578267617867,4.16279859160197,3.72842123068392,3.05738496748219,2.94030484108594,3.14339283993077,3.86106607822661,4.36262429776286,3.76947915416252,3.88722831839466
"ADAM23",6.5027698589542,7.24957153909813,6.79016725533206,7.08001381487695,7.58685419445008,7.07978696298385,4.54473562340213,6.22787038101264,5.65986731408512,6.34561542041151,7.34477880803396,6.52025039973602,7.06999153707232,7.05664127837655
"ADAM9",6.835477237484,6.50044556736088,6.3925034992787,6.43942413227987,6.51042226312187,6.52426245864194,6.58829010653437,7.03379498424709,6.79757795856332,7.1391474817084,6.48624643501577,6.42705130769978,6.46552068513082,6.72955825019301
"ADAMTS1",4.30275897166424,3.14877440398175,3.57248263286312,3.44794641972075,3.22301969771374,3.66880833461531,6.38650824573992,7.27839093735459,6.09627061387539,6.05723510161607,3.71217935505649,4.00813824990295,4.23215520617067,3.97687726758304
"ADAMTS10",5.9801377980822,5.29606757114969,7.50104577642883,7.07925179145258,6.37463340649579,7.28407461102948,6.15569861904476,5.36023613917061,5.79633260042279,5.69493628608927,6.77295425985631,7.21101540529001,6.61169708278123,6.7685760336952
"ADAMTS15",2.97808101999103,2.93547554024483,3.42320484163246,3.31961566545326,2.87854072051452,3.54589771828578,3.04327297750898,2.77827448647959,2.18077653561959,2.43146599741732,2.72581802463593,3.01925708574266,2.96885091356983,2.79800366898817
"ADAMTS3",4.68349343776949,5.59391835113596,6.01864213892986,6.09798887476467,6.12509464171288,5.92031038422986,3.99838608482333,4.88781402681792,4.82783541572114,5.12362360810832,6.28860163234328,5.72776887756599,5.93332813931426,5.79672591091902
"ADAMTS4",5.30757080992839,5.19324058412963,5.51266560149418,5.55436832795901,5.81664037501214,6.06301772057746,6.11798618182868,6.00368398029928,5.97002724034039,5.27154529788261,6.03708308915661,5.76911087189155,5.36858174259385,6.41683663366912
"ADAMTS9",3.31183045194371,4.41436209193308,4.50673281639228,4.18021034696651,4.12620156318455,4.43372615538042,5.18864460534034,5.86678948017251,4.48138150559723,4.78395978796228,4.69211881296165,4.55110281876611,3.92954745852837,4.90874614927017
"ADAMTSL3",2.44465525615371,2.2910824800854,2.91280522058774,2.72814692989423,2.64764247374583,2.62330967081522,3.47222303877848,3.38850332553792,2.24927835287925,3.48569537979848,2.5419567705092,2.18146919022369,2.07514649753408,2.03872476469552
"ADAMTSL4",4.75028990458355,1.93895907036405,3.17185938202057,3.39013161698294,2.52471474304605,3.45488110539875,4.3610037549886,3.38850332553792,4.01962322730879,4.11539998501098,3.9301177553791,4.55110281876611,5.5271715892093,4.22635777286501
"ADAR",6.69440230853112,6.86229314607351,7.2058152013205,7.26695850782663,7.32256576031239,7.07978696298385,6.86521200001768,6.71984548772492,6.34738930602532,6.41635381172168,7.33490971834787,7.0510943443233,7.22662623077275,7.26318642364057
"ADARB1",8.2508474506885,8.25525079586294,8.60187337988197,8.2853311332621,8.53729479667381,8.30882291509825,7.71086522475367,7.65055037314288,7.46175352535479,7.62082456044901,8.23096037712607,8.34636840437761,8.36865846301249,8.37322655194648
"ADARB2",3.01286253070231,3.81923244704874,2.91280522058774,2.88985157602522,3.98178149005562,3.09819875699786,2.62067674521539,2.64952107821955,2.57701992704695,3.05280695668239,3.45535756714401,3.00674205783146,3.43985074938365,3.02793226289979
"ADAT1",2.93036155875917,2.99422971298581,3.39140203348259,3.02261604795997,2.891037530528,3.21374520475992,3.28775641064319,3.22491081700105,3.23026616871698,2.96611228378911,3.2546177651062,3.37132816564042,2.95788817331405,3.13567150814458
"ADAT2",3.36664291099068,3.47182455933691,3.42320484163246,3.68277656009004,3.59555948395518,3.34856869406955,3.59089188350497,3.27669203147493,3.20461888204362,3.27744806940305,3.33603411934952,3.32167026516935,3.39178330098041,3.40048972380874
"ADCK1",4.1806068360129,3.69485776648289,4.51659417279293,4.60975495537551,4.52936929972672,4.42503304025781,3.34291110777918,4.07190162933715,3.85352870443368,3.65537796707501,4.37743152443585,4.39659701320505,4.54211326200995,4.37006583363327
"ADCK2",4.84341167604218,4.66999764889966,5.24251684545012,5.24213665158331,5.22342157238475,5.44469637645997,4.61363754308525,4.81212877412238,4.7203296382794,4.65132400092962,5.46904023420405,5.199605745962,5.1667721095869,5.39636833661189
"ADCK5",4.85942604154826,4.2751898911109,5.79584393682886,5.58260445615422,5.0969798273788,5.70201475195998,5.75765897735259,5.01521669203409,4.86104946063254,4.5489883879792,5.35647617369895,5.69499111405262,5.09603765658829,5.34116784658538
"ADCY2",7.80770794779755,7.94456124206649,8.06860226047706,8.27138790849932,8.13863949494756,8.42863466050398,7.31591957498562,7.34314138008631,7.3676290740303,7.58005098180539,8.00689281545525,8.21653560535726,7.95647231017941,8.1134337404448
"ADCY3",6.74785966980574,6.86884982206613,7.69045886394416,7.556435626961,7.51600739111947,7.67167480077735,5.98849265838479,6.20323344203607,6.5654140942692,6.22426853824822,7.29765041670396,7.31110657527016,7.18961868501792,7.33840503442025
"ADCY4",2.97808101999103,2.27537507090404,4.13009530002572,3.81315367985355,3.14168852817408,4.32110538156871,4.79268629154122,4.08440880040494,4.59760924796999,4.13319396101052,5.4192033080703,5.48997297346228,4.78165232097708,5.62802492019641
"ADCY5",7.37494654622594,6.93595364122525,7.8090490474157,7.48688772873764,7.62616265571265,7.74335582853982,7.09811092244516,6.91511442521118,6.67608721135359,7.11752174731225,7.23079794420352,7.44816021320868,7.07062775807819,7.4718555247215
"ADCY7",1.98909768230401,0.905654687673935,2.50073577521669,2.59800189043021,2.80119753857478,3.19341343672691,3.8728357333313,3.76512503859342,3.44992199481227,3.22862537329426,4.2147497062201,3.73979205041519,3.70537745524279,4.47636052832454
"ADCY8",4.57905127378197,4.51142176929181,4.62084050644529,4.93021114183649,4.58041626472286,4.53818846960606,3.99838608482333,3.7230840334917,3.52091463418089,4.0037651759967,4.67880451097133,4.99306085972372,4.63794956863465,4.94474277296687
"ADCY9",4.98735908247024,5.95724493363712,5.11200688892726,5.2090801391748,5.81664037501214,4.81265336300035,2.74873160781567,4.63923990977702,3.89153105250866,4.92087054347733,5.74934256110939,4.55540580686818,5.3519294841666,5.2141974507349
"ADCYAP1",3.17520414841451,5.02262289826132,3.32561266537786,3.28830649934981,3.41696681930379,3.7265475973663,2.77570808583099,2.74714727411685,2.65484107824546,3.89324253638435,2.90421010256898,3.52842055943373,2.87872390700474,3.64618479480617
"ADCYAP1R1",8.57004462387956,8.48451370735276,8.7279205016919,8.56904489833257,8.63827161752303,8.93599382240089,8.32936422543954,7.98277672127055,7.94901465427449,7.64854090944349,8.50720135202481,8.66333529149948,8.52329510736694,8.85507424838944
"ADD1",9.55033274127442,9.66653787349234,9.13660429648145,9.18038532754812,9.34618082824516,9.16550047823445,9.01637416488544,9.19462393813807,9.40508368659228,9.50761989243981,9.17465243755733,9.10155989815227,9.27458810739503,9.2184117601652
"ADD2",6.98748499412781,7.34906202652261,7.13556288352577,7.32210652621988,7.63222353523979,6.69848635589853,5.77948121043364,6.61095305644135,6.06573024305021,6.7418535297754,7.27201905036296,6.77209242975142,7.12738007064081,7.1661503340474
"ADD3",8.57708283475481,8.56120842432797,8.02565536917944,8.00144784240708,8.15200558790694,8.1324940294254,8.57997123019554,8.25309771083768,8.42676616429714,8.50038795629762,8.09848715364464,8.18077394773762,7.98880887200272,8.35856845588937
"ADHFE1",6.28647244053476,5.67397326509054,5.74851101163522,5.58260445615422,5.57084407646558,5.77907787887256,6.07655202702272,5.41407740206604,5.29088316383346,4.5356705449582,5.367583009911,5.75608465764437,5.5400924265503,5.71223171934956
"ADI1",5.63976178155524,5.3810844606948,4.61626192533434,4.55818511299558,4.48059004836104,4.58965969248741,4.48059862016784,4.44277518200507,4.9460542820646,5.2141834886116,4.4153890020817,4.86371173919371,4.66516458693766,4.59813997425702
"ADIPOR1",7.12565459311952,6.58411068217568,6.97317687398623,7.02250795598018,7.14417888154497,7.15004713155854,6.88237820198151,7.27202653142527,7.35019014021814,7.25845885890559,7.15750036178602,7.22188435331507,7.36739049118166,7.4922691821158
"ADIPOR2",4.95493378910154,4.72596315063625,4.30529446908693,4.279085413397,5.01941860845791,4.35353542776247,4.49690215512613,4.88781402681792,4.35107193522331,4.55560148891907,4.42073088518065,4.40615835685435,4.39949952057245,5.06682095491693
"ADK",6.45508827918788,6.14397887877916,5.92548610091648,5.94075010001822,6.16423173683519,5.91876312148162,5.92514582557095,5.70476949469043,5.96875810968447,5.72458230628993,5.77459558387874,5.89328604542219,5.77682518957472,6.05867431806578
